"run","tick","human_count","zombie_count"
28,1.0,195,15
28,2.0,193,17
28,3.0,191,19
28,4.0,188,22
28,5.0,185,25
28,6.0,182,28
28,7.0,182,28
28,8.0,182,28
28,9.0,179,31
28,10.0,175,35
28,11.0,172,38
28,12.0,168,42
28,13.0,167,43
28,14.0,164,46
28,15.0,158,52
28,16.0,156,54
28,17.0,151,59
28,18.0,147,63
28,19.0,146,64
28,20.0,142,68
28,21.0,133,77
28,22.0,129,81
28,23.0,124,86
28,24.0,123,87
28,25.0,117,93
28,26.0,113,97
28,27.0,105,105
28,28.0,100,110
28,29.0,97,113
28,30.0,91,119
28,31.0,87,123
28,32.0,84,126
28,33.0,82,128
28,34.0,77,133
28,35.0,70,140
28,36.0,64,146
28,37.0,59,151
28,38.0,54,156
28,39.0,49,161
28,40.0,45,165
28,41.0,38,172
28,42.0,36,174
28,43.0,33,177
28,44.0,30,180
28,45.0,28,182
28,46.0,27,183
28,47.0,24,186
28,48.0,22,188
28,49.0,20,190
28,50.0,20,190
28,51.0,15,195
28,52.0,12,198
28,53.0,10,200
28,54.0,9,201
28,55.0,8,202
28,56.0,7,203
28,57.0,6,204
28,58.0,6,204
28,59.0,5,205
28,60.0,4,206
28,61.0,2,208
28,62.0,1,209
28,63.0,0,210
28,64.0,0,210
28,65.0,0,210
28,66.0,0,210
28,67.0,0,210
28,68.0,0,210
28,69.0,0,210
28,70.0,0,210
28,71.0,0,210
28,72.0,0,210
28,73.0,0,210
28,74.0,0,210
28,75.0,0,210
28,76.0,0,210
28,77.0,0,210
28,78.0,0,210
28,79.0,0,210
28,80.0,0,210
28,81.0,0,210
28,82.0,0,210
28,83.0,0,210
28,84.0,0,210
28,85.0,0,210
28,86.0,0,210
28,87.0,0,210
28,88.0,0,210
28,89.0,0,210
28,90.0,0,210
28,91.0,0,210
28,92.0,0,210
28,93.0,0,210
28,94.0,0,210
28,95.0,0,210
28,96.0,0,210
28,97.0,0,210
28,98.0,0,210
28,99.0,0,210
28,100.0,0,210
28,101.0,0,210
28,102.0,0,210
28,103.0,0,210
28,104.0,0,210
28,105.0,0,210
28,106.0,0,210
28,107.0,0,210
28,108.0,0,210
28,109.0,0,210
28,110.0,0,210
28,111.0,0,210
28,112.0,0,210
28,113.0,0,210
28,114.0,0,210
28,115.0,0,210
28,116.0,0,210
28,117.0,0,210
28,118.0,0,210
28,119.0,0,210
28,120.0,0,210
28,121.0,0,210
28,122.0,0,210
28,123.0,0,210
28,124.0,0,210
28,125.0,0,210
28,126.0,0,210
28,127.0,0,210
28,128.0,0,210
28,129.0,0,210
28,130.0,0,210
28,131.0,0,210
28,132.0,0,210
28,133.0,0,210
28,134.0,0,210
28,135.0,0,210
28,136.0,0,210
28,137.0,0,210
28,138.0,0,210
28,139.0,0,210
28,140.0,0,210
28,141.0,0,210
28,142.0,0,210
28,143.0,0,210
28,144.0,0,210
28,145.0,0,210
28,146.0,0,210
28,147.0,0,210
28,148.0,0,210
28,149.0,0,210
28,150.0,0,210
