"run","tick","human_count","zombie_count"
14,1.0,199,11
14,2.0,198,12
14,3.0,196,14
14,4.0,195,15
14,5.0,195,15
14,6.0,193,17
14,7.0,193,17
14,8.0,192,18
14,9.0,191,19
14,10.0,191,19
14,11.0,189,21
14,12.0,188,22
14,13.0,187,23
14,14.0,187,23
14,15.0,185,25
14,16.0,184,26
14,17.0,183,27
14,18.0,183,27
14,19.0,181,29
14,20.0,181,29
14,21.0,179,31
14,22.0,177,33
14,23.0,175,35
14,24.0,172,38
14,25.0,170,40
14,26.0,169,41
14,27.0,168,42
14,28.0,167,43
14,29.0,166,44
14,30.0,164,46
14,31.0,159,51
14,32.0,156,54
14,33.0,152,58
14,34.0,149,61
14,35.0,148,62
14,36.0,148,62
14,37.0,147,63
14,38.0,146,64
14,39.0,145,65
14,40.0,142,68
14,41.0,138,72
14,42.0,135,75
14,43.0,131,79
14,44.0,129,81
14,45.0,125,85
14,46.0,123,87
14,47.0,116,94
14,48.0,111,99
14,49.0,109,101
14,50.0,109,101
14,51.0,105,105
14,52.0,100,110
14,53.0,98,112
14,54.0,95,115
14,55.0,90,120
14,56.0,86,124
14,57.0,79,131
14,58.0,74,136
14,59.0,66,144
14,60.0,61,149
14,61.0,59,151
14,62.0,58,152
14,63.0,54,156
14,64.0,51,159
14,65.0,49,161
14,66.0,47,163
14,67.0,46,164
14,68.0,43,167
14,69.0,39,171
14,70.0,34,176
14,71.0,32,178
14,72.0,31,179
14,73.0,27,183
14,74.0,21,189
14,75.0,20,190
14,76.0,20,190
14,77.0,20,190
14,78.0,19,191
14,79.0,15,195
14,80.0,13,197
14,81.0,13,197
14,82.0,13,197
14,83.0,9,201
14,84.0,8,202
14,85.0,8,202
14,86.0,6,204
14,87.0,4,206
14,88.0,4,206
14,89.0,2,208
14,90.0,2,208
14,91.0,2,208
14,92.0,2,208
14,93.0,1,209
14,94.0,1,209
14,95.0,1,209
14,96.0,0,210
14,97.0,0,210
14,98.0,0,210
14,99.0,0,210
14,100.0,0,210
14,101.0,0,210
14,102.0,0,210
14,103.0,0,210
14,104.0,0,210
14,105.0,0,210
14,106.0,0,210
14,107.0,0,210
14,108.0,0,210
14,109.0,0,210
14,110.0,0,210
14,111.0,0,210
14,112.0,0,210
14,113.0,0,210
14,114.0,0,210
14,115.0,0,210
14,116.0,0,210
14,117.0,0,210
14,118.0,0,210
14,119.0,0,210
14,120.0,0,210
14,121.0,0,210
14,122.0,0,210
14,123.0,0,210
14,124.0,0,210
14,125.0,0,210
14,126.0,0,210
14,127.0,0,210
14,128.0,0,210
14,129.0,0,210
14,130.0,0,210
14,131.0,0,210
14,132.0,0,210
14,133.0,0,210
14,134.0,0,210
14,135.0,0,210
14,136.0,0,210
14,137.0,0,210
14,138.0,0,210
14,139.0,0,210
14,140.0,0,210
14,141.0,0,210
14,142.0,0,210
14,143.0,0,210
14,144.0,0,210
14,145.0,0,210
14,146.0,0,210
14,147.0,0,210
14,148.0,0,210
14,149.0,0,210
14,150.0,0,210
