"run","tick","AgentType","X","Y"
46,1.0,"HUMAN",48,47
46,1.0,"HUMAN",25,5
46,1.0,"HUMAN",8,19
46,1.0,"HUMAN",40,6
46,1.0,"HUMAN",38,39
46,1.0,"HUMAN",10,28
46,1.0,"HUMAN",2,23
46,1.0,"HUMAN",39,33
46,1.0,"HUMAN",0,16
46,1.0,"HUMAN",6,36
46,1.0,"HUMAN",30,13
46,1.0,"HUMAN",42,33
46,1.0,"ZOMBIE",45,26
46,1.0,"HUMAN",17,45
46,1.0,"HUMAN",7,49
46,1.0,"HUMAN",12,22
46,1.0,"HUMAN",19,7
46,1.0,"HUMAN",37,15
46,1.0,"HUMAN",4,26
46,1.0,"HUMAN",4,18
46,1.0,"HUMAN",11,34
46,1.0,"HUMAN",45,40
46,1.0,"HUMAN",33,42
46,1.0,"HUMAN",26,43
46,1.0,"HUMAN",11,42
46,1.0,"HUMAN",41,24
46,1.0,"ZOMBIE",3,42
46,1.0,"HUMAN",49,33
46,1.0,"HUMAN",22,34
46,1.0,"HUMAN",41,36
46,1.0,"HUMAN",20,17
46,1.0,"HUMAN",26,43
46,1.0,"HUMAN",6,48
46,1.0,"HUMAN",28,6
46,1.0,"HUMAN",29,20
46,1.0,"HUMAN",30,27
46,1.0,"HUMAN",20,39
46,1.0,"HUMAN",23,28
46,1.0,"HUMAN",26,14
46,1.0,"HUMAN",34,3
46,1.0,"HUMAN",26,5
46,1.0,"HUMAN",47,37
46,1.0,"HUMAN",13,9
46,1.0,"HUMAN",36,38
46,1.0,"HUMAN",32,13
46,1.0,"HUMAN",39,19
46,1.0,"HUMAN",32,19
46,1.0,"HUMAN",33,42
46,1.0,"HUMAN",13,33
46,1.0,"HUMAN",46,2
46,1.0,"HUMAN",24,38
46,1.0,"HUMAN",43,42
46,1.0,"HUMAN",24,20
46,1.0,"HUMAN",1,5
46,1.0,"HUMAN",38,4
46,1.0,"HUMAN",47,39
46,1.0,"HUMAN",14,36
46,1.0,"HUMAN",16,8
46,1.0,"HUMAN",32,20
46,1.0,"HUMAN",40,46
46,1.0,"ZOMBIE",1,12
46,1.0,"HUMAN",23,27
46,1.0,"HUMAN",34,5
46,1.0,"HUMAN",2,35
46,1.0,"HUMAN",11,24
46,1.0,"HUMAN",40,29
46,1.0,"HUMAN",24,27
46,1.0,"HUMAN",10,47
46,1.0,"HUMAN",17,3
46,1.0,"HUMAN",5,2
46,1.0,"HUMAN",42,20
46,1.0,"HUMAN",3,30
46,1.0,"HUMAN",42,3
46,1.0,"HUMAN",14,16
46,1.0,"HUMAN",38,3
46,1.0,"HUMAN",18,27
46,1.0,"HUMAN",18,1
46,1.0,"HUMAN",30,36
46,1.0,"HUMAN",27,1
46,1.0,"ZOMBIE",48,25
46,1.0,"HUMAN",28,10
46,1.0,"ZOMBIE",40,39
46,1.0,"HUMAN",18,36
46,1.0,"HUMAN",22,15
46,1.0,"HUMAN",34,13
46,1.0,"HUMAN",2,30
46,1.0,"HUMAN",33,31
46,1.0,"HUMAN",24,47
46,1.0,"HUMAN",40,21
46,1.0,"HUMAN",24,12
46,1.0,"ZOMBIE",11,31
46,1.0,"HUMAN",24,30
46,1.0,"HUMAN",43,17
46,1.0,"HUMAN",17,13
46,1.0,"ZOMBIE",15,20
46,1.0,"ZOMBIE",38,6
46,1.0,"HUMAN",38,38
46,1.0,"ZOMBIE",1,12
46,1.0,"HUMAN",10,12
46,1.0,"HUMAN",39,23
46,1.0,"HUMAN",8,19
46,1.0,"HUMAN",7,23
46,1.0,"HUMAN",48,13
46,1.0,"ZOMBIE",45,26
46,1.0,"HUMAN",12,29
46,1.0,"HUMAN",5,24
46,1.0,"HUMAN",21,37
46,1.0,"HUMAN",48,14
46,1.0,"HUMAN",49,37
46,1.0,"HUMAN",16,21
46,1.0,"HUMAN",9,6
46,1.0,"HUMAN",15,8
46,1.0,"HUMAN",16,9
46,1.0,"HUMAN",32,24
46,1.0,"HUMAN",20,9
46,1.0,"ZOMBIE",48,25
46,1.0,"HUMAN",5,4
46,1.0,"HUMAN",26,30
46,1.0,"HUMAN",17,22
46,1.0,"HUMAN",37,26
46,1.0,"HUMAN",16,17
46,1.0,"HUMAN",1,16
46,1.0,"HUMAN",5,36
46,1.0,"HUMAN",43,46
46,1.0,"HUMAN",44,47
46,1.0,"HUMAN",1,43
46,1.0,"HUMAN",34,41
46,1.0,"HUMAN",10,34
46,1.0,"HUMAN",20,33
46,1.0,"HUMAN",19,44
46,1.0,"HUMAN",45,30
46,1.0,"HUMAN",48,37
46,1.0,"HUMAN",20,43
46,1.0,"HUMAN",19,48
46,1.0,"HUMAN",36,24
46,1.0,"HUMAN",19,15
46,1.0,"HUMAN",6,36
46,1.0,"HUMAN",46,24
46,1.0,"HUMAN",46,39
46,1.0,"HUMAN",20,16
46,1.0,"HUMAN",38,4
46,1.0,"HUMAN",37,23
46,1.0,"HUMAN",33,16
46,1.0,"HUMAN",1,31
46,1.0,"HUMAN",36,31
46,1.0,"HUMAN",23,10
46,1.0,"HUMAN",33,3
46,1.0,"HUMAN",20,38
46,1.0,"HUMAN",0,46
46,1.0,"HUMAN",1,22
46,1.0,"HUMAN",48,48
46,1.0,"HUMAN",4,14
46,1.0,"HUMAN",8,31
46,1.0,"HUMAN",44,10
46,1.0,"HUMAN",1,37
46,1.0,"HUMAN",1,8
46,1.0,"HUMAN",0,39
46,1.0,"HUMAN",31,48
46,1.0,"HUMAN",12,40
46,1.0,"HUMAN",3,5
46,1.0,"HUMAN",46,46
46,1.0,"HUMAN",21,23
46,1.0,"ZOMBIE",44,4
46,1.0,"HUMAN",44,2
46,1.0,"HUMAN",44,43
46,1.0,"HUMAN",12,28
46,1.0,"HUMAN",42,2
46,1.0,"HUMAN",23,19
46,1.0,"HUMAN",5,10
46,1.0,"HUMAN",37,36
46,1.0,"HUMAN",40,16
46,1.0,"HUMAN",3,9
46,1.0,"HUMAN",22,27
46,1.0,"HUMAN",7,44
46,1.0,"HUMAN",32,38
46,1.0,"HUMAN",42,34
46,1.0,"HUMAN",7,34
46,1.0,"HUMAN",5,18
46,1.0,"ZOMBIE",11,37
46,1.0,"HUMAN",0,49
46,1.0,"HUMAN",35,36
46,1.0,"HUMAN",35,33
46,1.0,"HUMAN",3,15
46,1.0,"HUMAN",0,24
46,1.0,"HUMAN",11,44
46,1.0,"HUMAN",4,35
46,1.0,"HUMAN",19,18
46,1.0,"HUMAN",20,22
46,1.0,"HUMAN",14,37
46,1.0,"HUMAN",6,10
46,1.0,"HUMAN",16,38
46,1.0,"HUMAN",49,46
46,1.0,"HUMAN",20,34
46,1.0,"HUMAN",19,35
46,1.0,"HUMAN",24,4
46,1.0,"HUMAN",31,32
46,1.0,"HUMAN",48,10
46,1.0,"HUMAN",47,35
46,1.0,"HUMAN",24,27
46,1.0,"HUMAN",5,15
46,1.0,"HUMAN",18,32
46,1.0,"HUMAN",24,12
46,1.0,"HUMAN",43,20
46,1.0,"HUMAN",2,39
46,1.0,"HUMAN",12,7
46,1.0,"ZOMBIE",44,4
46,1.0,"HUMAN",5,17
46,1.0,"HUMAN",13,34
46,1.0,"HUMAN",31,15
46,1.0,"HUMAN",40,42
46,2.0,"HUMAN",48,47
46,2.0,"HUMAN",25,5
46,2.0,"HUMAN",8,19
46,2.0,"HUMAN",40,6
46,2.0,"HUMAN",38,39
46,2.0,"HUMAN",10,28
46,2.0,"HUMAN",2,23
46,2.0,"HUMAN",39,33
46,2.0,"HUMAN",0,16
46,2.0,"HUMAN",6,36
46,2.0,"HUMAN",30,13
46,2.0,"HUMAN",42,33
46,2.0,"ZOMBIE",46,25
