"run","tick","human_count","zombie_count"
17,1.0,198,12
17,2.0,196,14
17,3.0,196,14
17,4.0,191,19
17,5.0,189,21
17,6.0,183,27
17,7.0,180,30
17,8.0,174,36
17,9.0,170,40
17,10.0,168,42
17,11.0,167,43
17,12.0,166,44
17,13.0,164,46
17,14.0,161,49
17,15.0,158,52
17,16.0,151,59
17,17.0,147,63
17,18.0,144,66
17,19.0,139,71
17,20.0,135,75
17,21.0,134,76
17,22.0,129,81
17,23.0,125,85
17,24.0,122,88
17,25.0,118,92
17,26.0,114,96
17,27.0,109,101
17,28.0,101,109
17,29.0,98,112
17,30.0,91,119
17,31.0,83,127
17,32.0,76,134
17,33.0,70,140
17,34.0,66,144
17,35.0,64,146
17,36.0,59,151
17,37.0,53,157
17,38.0,53,157
17,39.0,50,160
17,40.0,48,162
17,41.0,39,171
17,42.0,38,172
17,43.0,35,175
17,44.0,33,177
17,45.0,28,182
17,46.0,27,183
17,47.0,26,184
17,48.0,24,186
17,49.0,23,187
17,50.0,20,190
17,51.0,18,192
17,52.0,15,195
17,53.0,11,199
17,54.0,10,200
17,55.0,9,201
17,56.0,8,202
17,57.0,7,203
17,58.0,7,203
17,59.0,7,203
17,60.0,7,203
17,61.0,4,206
17,62.0,3,207
17,63.0,3,207
17,64.0,2,208
17,65.0,2,208
17,66.0,2,208
17,67.0,2,208
17,68.0,2,208
17,69.0,1,209
17,70.0,1,209
17,71.0,1,209
17,72.0,1,209
17,73.0,1,209
17,74.0,1,209
17,75.0,1,209
17,76.0,1,209
17,77.0,1,209
17,78.0,1,209
17,79.0,0,210
17,80.0,0,210
17,81.0,0,210
17,82.0,0,210
17,83.0,0,210
17,84.0,0,210
17,85.0,0,210
17,86.0,0,210
17,87.0,0,210
17,88.0,0,210
17,89.0,0,210
17,90.0,0,210
17,91.0,0,210
17,92.0,0,210
17,93.0,0,210
17,94.0,0,210
17,95.0,0,210
17,96.0,0,210
17,97.0,0,210
17,98.0,0,210
17,99.0,0,210
17,100.0,0,210
17,101.0,0,210
17,102.0,0,210
17,103.0,0,210
17,104.0,0,210
17,105.0,0,210
17,106.0,0,210
17,107.0,0,210
17,108.0,0,210
17,109.0,0,210
17,110.0,0,210
17,111.0,0,210
17,112.0,0,210
17,113.0,0,210
17,114.0,0,210
17,115.0,0,210
17,116.0,0,210
17,117.0,0,210
17,118.0,0,210
17,119.0,0,210
17,120.0,0,210
17,121.0,0,210
17,122.0,0,210
17,123.0,0,210
17,124.0,0,210
17,125.0,0,210
17,126.0,0,210
17,127.0,0,210
17,128.0,0,210
17,129.0,0,210
17,130.0,0,210
17,131.0,0,210
17,132.0,0,210
17,133.0,0,210
17,134.0,0,210
17,135.0,0,210
17,136.0,0,210
17,137.0,0,210
17,138.0,0,210
17,139.0,0,210
17,140.0,0,210
17,141.0,0,210
17,142.0,0,210
17,143.0,0,210
17,144.0,0,210
17,145.0,0,210
17,146.0,0,210
17,147.0,0,210
17,148.0,0,210
17,149.0,0,210
17,150.0,0,210
