"run","tick","AgentType","X","Y"
34,1.0,"HUMAN",1,31
34,1.0,"HUMAN",28,10
34,1.0,"HUMAN",15,8
34,1.0,"HUMAN",17,45
34,1.0,"HUMAN",32,13
34,1.0,"HUMAN",32,19
34,1.0,"HUMAN",49,37
34,1.0,"HUMAN",37,26
34,1.0,"HUMAN",45,26
34,1.0,"HUMAN",49,33
34,1.0,"HUMAN",34,3
34,1.0,"HUMAN",44,4
34,1.0,"HUMAN",13,9
34,1.0,"HUMAN",3,15
34,1.0,"HUMAN",3,9
34,1.0,"HUMAN",19,44
34,1.0,"HUMAN",32,24
34,1.0,"HUMAN",44,43
34,1.0,"HUMAN",5,18
34,1.0,"HUMAN",4,18
34,1.0,"HUMAN",47,35
34,1.0,"HUMAN",44,10
34,1.0,"HUMAN",31,32
34,1.0,"HUMAN",42,20
34,1.0,"HUMAN",10,47
34,1.0,"ZOMBIE",14,39
34,1.0,"HUMAN",38,4
34,1.0,"HUMAN",14,16
34,1.0,"HUMAN",1,16
34,1.0,"HUMAN",31,48
34,1.0,"HUMAN",34,41
34,1.0,"HUMAN",32,20
34,1.0,"HUMAN",43,17
34,1.0,"ZOMBIE",17,21
34,1.0,"HUMAN",18,32
34,1.0,"HUMAN",14,36
34,1.0,"HUMAN",40,16
34,1.0,"HUMAN",5,36
34,1.0,"HUMAN",7,23
34,1.0,"HUMAN",22,27
34,1.0,"HUMAN",7,49
34,1.0,"HUMAN",12,40
34,1.0,"HUMAN",23,19
34,1.0,"HUMAN",11,30
34,1.0,"HUMAN",23,28
34,1.0,"HUMAN",22,15
34,1.0,"HUMAN",37,36
34,1.0,"HUMAN",18,1
34,1.0,"HUMAN",6,36
34,1.0,"HUMAN",42,33
34,1.0,"HUMAN",4,26
34,1.0,"HUMAN",48,48
34,1.0,"HUMAN",2,30
34,1.0,"HUMAN",8,19
34,1.0,"HUMAN",22,34
34,1.0,"HUMAN",35,40
34,1.0,"HUMAN",46,46
34,1.0,"HUMAN",33,42
34,1.0,"HUMAN",42,34
34,1.0,"HUMAN",44,2
34,1.0,"HUMAN",10,12
34,1.0,"HUMAN",33,31
34,1.0,"HUMAN",15,20
34,1.0,"HUMAN",5,15
34,1.0,"HUMAN",5,17
34,1.0,"HUMAN",0,46
34,1.0,"HUMAN",24,12
34,1.0,"HUMAN",12,29
34,1.0,"HUMAN",44,47
34,1.0,"HUMAN",40,21
34,1.0,"HUMAN",48,13
34,1.0,"HUMAN",19,18
34,1.0,"HUMAN",19,35
34,1.0,"HUMAN",34,13
34,1.0,"HUMAN",36,38
34,1.0,"HUMAN",0,16
34,1.0,"HUMAN",23,10
34,1.0,"HUMAN",1,8
34,1.0,"HUMAN",6,48
34,1.0,"HUMAN",8,19
34,1.0,"ZOMBIE",0,11
34,1.0,"HUMAN",5,10
34,1.0,"ZOMBIE",4,43
34,1.0,"HUMAN",32,38
34,1.0,"HUMAN",5,24
34,1.0,"HUMAN",42,2
34,1.0,"HUMAN",13,33
34,1.0,"HUMAN",24,12
34,1.0,"HUMAN",11,42
34,1.0,"HUMAN",30,13
34,1.0,"HUMAN",19,7
34,1.0,"HUMAN",37,15
34,1.0,"ZOMBIE",39,5
34,1.0,"HUMAN",1,43
34,1.0,"HUMAN",20,16
34,1.0,"HUMAN",45,40
34,1.0,"ZOMBIE",49,26
34,1.0,"HUMAN",1,22
34,1.0,"HUMAN",35,36
