"run","tick","human_count","zombie_count"
43,1.0,195,15
43,2.0,194,16
43,3.0,192,18
43,4.0,190,20
43,5.0,188,22
43,6.0,185,25
43,7.0,183,27
43,8.0,180,30
43,9.0,178,32
43,10.0,177,33
43,11.0,176,34
43,12.0,173,37
43,13.0,172,38
43,14.0,168,42
43,15.0,163,47
43,16.0,160,50
43,17.0,155,55
43,18.0,153,57
43,19.0,149,61
43,20.0,146,64
43,21.0,140,70
43,22.0,137,73
43,23.0,135,75
43,24.0,127,83
43,25.0,124,86
43,26.0,116,94
43,27.0,113,97
43,28.0,110,100
43,29.0,106,104
43,30.0,102,108
43,31.0,98,112
43,32.0,92,118
43,33.0,88,122
43,34.0,83,127
43,35.0,76,134
43,36.0,71,139
43,37.0,69,141
43,38.0,66,144
43,39.0,64,146
43,40.0,63,147
43,41.0,61,149
43,42.0,56,154
43,43.0,54,156
43,44.0,48,162
43,45.0,44,166
43,46.0,42,168
43,47.0,39,171
43,48.0,37,173
43,49.0,34,176
43,50.0,30,180
43,51.0,28,182
43,52.0,25,185
43,53.0,22,188
43,54.0,20,190
43,55.0,19,191
43,56.0,16,194
43,57.0,15,195
43,58.0,14,196
43,59.0,14,196
43,60.0,13,197
43,61.0,12,198
43,62.0,11,199
43,63.0,10,200
43,64.0,9,201
43,65.0,7,203
43,66.0,7,203
43,67.0,6,204
43,68.0,4,206
43,69.0,3,207
43,70.0,3,207
43,71.0,2,208
43,72.0,2,208
43,73.0,1,209
43,74.0,1,209
43,75.0,1,209
43,76.0,1,209
43,77.0,1,209
43,78.0,1,209
43,79.0,1,209
43,80.0,1,209
43,81.0,0,210
43,82.0,0,210
43,83.0,0,210
43,84.0,0,210
43,85.0,0,210
43,86.0,0,210
43,87.0,0,210
43,88.0,0,210
43,89.0,0,210
43,90.0,0,210
43,91.0,0,210
43,92.0,0,210
43,93.0,0,210
43,94.0,0,210
43,95.0,0,210
43,96.0,0,210
43,97.0,0,210
43,98.0,0,210
43,99.0,0,210
43,100.0,0,210
43,101.0,0,210
43,102.0,0,210
43,103.0,0,210
43,104.0,0,210
43,105.0,0,210
43,106.0,0,210
43,107.0,0,210
43,108.0,0,210
43,109.0,0,210
43,110.0,0,210
43,111.0,0,210
43,112.0,0,210
43,113.0,0,210
43,114.0,0,210
43,115.0,0,210
43,116.0,0,210
43,117.0,0,210
43,118.0,0,210
43,119.0,0,210
43,120.0,0,210
43,121.0,0,210
43,122.0,0,210
43,123.0,0,210
43,124.0,0,210
43,125.0,0,210
43,126.0,0,210
43,127.0,0,210
43,128.0,0,210
43,129.0,0,210
43,130.0,0,210
43,131.0,0,210
43,132.0,0,210
43,133.0,0,210
43,134.0,0,210
43,135.0,0,210
43,136.0,0,210
43,137.0,0,210
43,138.0,0,210
43,139.0,0,210
43,140.0,0,210
43,141.0,0,210
43,142.0,0,210
43,143.0,0,210
43,144.0,0,210
43,145.0,0,210
43,146.0,0,210
43,147.0,0,210
43,148.0,0,210
43,149.0,0,210
43,150.0,0,210
