"run","tick","AgentType","X","Y"
26,1.0,"HUMAN",1,31
26,1.0,"HUMAN",28,10
26,1.0,"HUMAN",15,8
26,1.0,"HUMAN",17,45
26,1.0,"HUMAN",32,13
26,1.0,"HUMAN",32,19
26,1.0,"HUMAN",49,37
26,1.0,"HUMAN",37,26
26,1.0,"HUMAN",49,33
26,1.0,"HUMAN",34,3
26,1.0,"HUMAN",13,9
26,1.0,"HUMAN",3,15
26,1.0,"HUMAN",3,9
26,1.0,"HUMAN",19,44
26,1.0,"HUMAN",32,24
26,1.0,"HUMAN",44,43
26,1.0,"HUMAN",5,18
26,1.0,"HUMAN",4,18
26,1.0,"HUMAN",47,35
26,1.0,"HUMAN",44,10
26,1.0,"ZOMBIE",1,12
26,1.0,"HUMAN",31,32
26,1.0,"HUMAN",42,20
26,1.0,"HUMAN",10,47
26,1.0,"ZOMBIE",11,37
26,1.0,"HUMAN",38,4
26,1.0,"HUMAN",14,16
26,1.0,"HUMAN",1,16
26,1.0,"HUMAN",31,48
26,1.0,"HUMAN",34,41
26,1.0,"HUMAN",32,20
26,1.0,"HUMAN",43,17
26,1.0,"ZOMBIE",15,20
26,1.0,"HUMAN",18,32
26,1.0,"HUMAN",14,36
26,1.0,"HUMAN",40,16
26,1.0,"HUMAN",5,36
26,1.0,"HUMAN",7,23
26,1.0,"HUMAN",22,27
26,1.0,"HUMAN",7,49
26,1.0,"HUMAN",12,40
26,1.0,"HUMAN",23,19
26,1.0,"HUMAN",9,31
26,1.0,"HUMAN",23,28
26,1.0,"HUMAN",22,15
26,1.0,"HUMAN",37,36
26,1.0,"HUMAN",18,1
26,1.0,"HUMAN",6,36
26,1.0,"HUMAN",42,33
26,1.0,"HUMAN",4,26
26,1.0,"HUMAN",48,48
26,1.0,"HUMAN",2,30
26,1.0,"HUMAN",8,19
26,1.0,"HUMAN",22,34
26,1.0,"HUMAN",38,39
26,1.0,"HUMAN",46,46
26,1.0,"HUMAN",33,42
26,1.0,"HUMAN",42,34
26,1.0,"HUMAN",44,2
26,1.0,"HUMAN",10,12
26,1.0,"HUMAN",33,31
26,1.0,"HUMAN",17,22
26,1.0,"HUMAN",5,15
26,1.0,"HUMAN",5,17
26,1.0,"HUMAN",0,46
26,1.0,"HUMAN",24,12
26,1.0,"HUMAN",12,29
26,1.0,"HUMAN",44,47
26,1.0,"HUMAN",40,21
26,1.0,"HUMAN",48,13
26,1.0,"HUMAN",19,18
26,1.0,"ZOMBIE",44,4
26,1.0,"HUMAN",19,35
26,1.0,"HUMAN",34,13
26,1.0,"HUMAN",36,38
26,1.0,"HUMAN",0,16
26,1.0,"HUMAN",23,10
26,1.0,"HUMAN",1,8
26,1.0,"HUMAN",6,48
26,1.0,"HUMAN",8,19
26,1.0,"ZOMBIE",1,12
26,1.0,"HUMAN",5,10
26,1.0,"ZOMBIE",3,42
26,1.0,"HUMAN",32,38
26,1.0,"HUMAN",5,24
26,1.0,"HUMAN",42,2
26,1.0,"HUMAN",13,33
26,1.0,"HUMAN",24,12
26,1.0,"HUMAN",11,42
26,1.0,"HUMAN",30,13
26,1.0,"HUMAN",19,7
26,1.0,"HUMAN",37,15
26,1.0,"ZOMBIE",38,6
26,1.0,"HUMAN",1,43
26,1.0,"HUMAN",20,16
26,1.0,"HUMAN",45,40
26,1.0,"ZOMBIE",48,25
26,1.0,"HUMAN",1,22
26,1.0,"HUMAN",35,36
26,1.0,"HUMAN",12,22
26,1.0,"HUMAN",16,17
26,1.0,"HUMAN",37,23
26,1.0,"HUMAN",10,34
26,1.0,"HUMAN",24,47
26,1.0,"ZOMBIE",11,31
26,1.0,"HUMAN",19,15
26,1.0,"HUMAN",17,3
26,1.0,"HUMAN",33,3
26,1.0,"HUMAN",43,20
26,1.0,"HUMAN",48,14
26,1.0,"HUMAN",47,37
26,1.0,"HUMAN",31,15
26,1.0,"HUMAN",33,16
26,1.0,"HUMAN",16,38
26,1.0,"HUMAN",0,39
26,1.0,"HUMAN",20,38
26,1.0,"HUMAN",0,49
26,1.0,"HUMAN",40,29
26,1.0,"HUMAN",2,23
26,1.0,"HUMAN",1,37
26,1.0,"HUMAN",10,28
26,1.0,"HUMAN",4,35
26,1.0,"HUMAN",45,30
26,1.0,"HUMAN",3,30
26,1.0,"HUMAN",5,4
26,1.0,"HUMAN",11,24
26,1.0,"HUMAN",24,27
26,1.0,"HUMAN",46,24
26,1.0,"HUMAN",38,3
26,1.0,"HUMAN",48,10
26,1.0,"HUMAN",48,37
26,1.0,"HUMAN",19,48
26,1.0,"ZOMBIE",45,26
26,1.0,"HUMAN",24,20
26,1.0,"HUMAN",34,5
26,1.0,"HUMAN",21,23
26,1.0,"HUMAN",11,34
26,1.0,"HUMAN",38,38
26,1.0,"HUMAN",26,43
26,1.0,"HUMAN",5,2
26,1.0,"HUMAN",7,34
26,1.0,"HUMAN",2,39
26,1.0,"HUMAN",12,7
26,1.0,"HUMAN",6,10
26,1.0,"HUMAN",4,14
26,1.0,"HUMAN",20,43
26,1.0,"ZOMBIE",48,25
26,1.0,"HUMAN",21,37
26,1.0,"HUMAN",28,6
26,1.0,"HUMAN",26,30
26,1.0,"HUMAN",7,44
26,1.0,"HUMAN",38,4
26,1.0,"HUMAN",18,36
26,1.0,"HUMAN",24,38
26,1.0,"HUMAN",13,34
26,1.0,"HUMAN",9,6
26,1.0,"HUMAN",20,9
26,1.0,"HUMAN",11,44
26,1.0,"HUMAN",24,30
26,1.0,"HUMAN",3,5
26,1.0,"HUMAN",39,23
26,1.0,"HUMAN",26,43
26,1.0,"HUMAN",47,39
26,1.0,"HUMAN",23,27
26,1.0,"HUMAN",36,31
26,1.0,"HUMAN",41,24
26,1.0,"HUMAN",6,36
26,1.0,"ZOMBIE",44,4
26,1.0,"HUMAN",26,5
26,1.0,"HUMAN",30,27
26,1.0,"HUMAN",17,13
26,1.0,"HUMAN",35,33
26,1.0,"HUMAN",1,5
26,1.0,"HUMAN",12,28
26,1.0,"HUMAN",41,36
26,1.0,"HUMAN",49,46
26,1.0,"HUMAN",29,20
26,1.0,"HUMAN",46,2
26,1.0,"ZOMBIE",45,26
26,1.0,"HUMAN",48,47
26,1.0,"HUMAN",43,42
26,1.0,"HUMAN",20,22
26,1.0,"HUMAN",40,6
26,1.0,"HUMAN",16,8
26,1.0,"HUMAN",18,27
26,1.0,"HUMAN",46,39
26,1.0,"HUMAN",27,1
26,1.0,"HUMAN",20,34
26,1.0,"HUMAN",39,19
26,1.0,"HUMAN",20,33
26,1.0,"HUMAN",20,17
26,1.0,"HUMAN",33,42
26,1.0,"HUMAN",0,24
26,1.0,"HUMAN",40,42
26,1.0,"HUMAN",43,46
26,1.0,"HUMAN",16,9
26,1.0,"HUMAN",20,39
26,1.0,"HUMAN",2,35
26,1.0,"HUMAN",40,46
26,1.0,"HUMAN",26,14
26,1.0,"HUMAN",24,4
26,1.0,"HUMAN",30,36
26,1.0,"HUMAN",25,5
26,1.0,"HUMAN",39,33
26,1.0,"HUMAN",42,3
26,1.0,"ZOMBIE",40,39
26,1.0,"HUMAN",36,24
26,1.0,"HUMAN",24,27
26,1.0,"HUMAN",14,37
26,1.0,"HUMAN",16,21
26,2.0,"HUMAN",1,31
26,2.0,"HUMAN",28,10
26,2.0,"HUMAN",15,8
26,2.0,"HUMAN",17,45
26,2.0,"HUMAN",32,13
26,2.0,"HUMAN",32,19
26,2.0,"HUMAN",49,37
26,2.0,"HUMAN",37,26
26,2.0,"HUMAN",49,33
26,2.0,"HUMAN",34,3
26,2.0,"HUMAN",13,9
26,2.0,"HUMAN",3,15
26,2.0,"HUMAN",3,9
26,2.0,"HUMAN",19,44
26,2.0,"HUMAN",32,24
26,2.0,"HUMAN",44,43
26,2.0,"HUMAN",5,18
26,2.0,"HUMAN",4,18
26,2.0,"HUMAN",47,35
26,2.0,"HUMAN",44,10
26,2.0,"ZOMBIE",0,12
26,2.0,"HUMAN",31,32
26,2.0,"HUMAN",42,20
26,2.0,"HUMAN",10,47
26,2.0,"ZOMBIE",11,37
26,2.0,"HUMAN",38,4
26,2.0,"HUMAN",14,16
26,2.0,"HUMAN",1,16
26,2.0,"HUMAN",31,48
26,2.0,"HUMAN",34,41
26,2.0,"HUMAN",32,20
26,2.0,"HUMAN",43,17
26,2.0,"ZOMBIE",16,21
26,2.0,"HUMAN",18,32
26,2.0,"HUMAN",14,36
26,2.0,"HUMAN",40,16
26,2.0,"HUMAN",5,36
26,2.0,"HUMAN",7,23
26,2.0,"HUMAN",22,27
26,2.0,"HUMAN",7,49
26,2.0,"HUMAN",12,40
26,2.0,"HUMAN",23,19
26,2.0,"HUMAN",8,30
26,2.0,"HUMAN",23,28
26,2.0,"ZOMBIE",16,21
26,2.0,"HUMAN",22,15
26,2.0,"HUMAN",37,36
26,2.0,"HUMAN",18,1
26,2.0,"HUMAN",6,36
26,2.0,"HUMAN",42,33
26,2.0,"HUMAN",4,26
26,2.0,"HUMAN",48,48
26,2.0,"HUMAN",2,30
26,2.0,"HUMAN",8,19
26,2.0,"HUMAN",22,34
26,2.0,"HUMAN",38,39
26,2.0,"HUMAN",46,46
26,2.0,"HUMAN",33,42
26,2.0,"HUMAN",42,34
26,2.0,"HUMAN",44,2
26,2.0,"HUMAN",10,12
26,2.0,"HUMAN",33,31
26,2.0,"HUMAN",17,22
26,2.0,"HUMAN",5,15
26,2.0,"HUMAN",5,17
26,2.0,"HUMAN",0,46
26,2.0,"HUMAN",24,12
26,2.0,"HUMAN",12,29
26,2.0,"HUMAN",44,47
26,2.0,"HUMAN",40,21
26,2.0,"HUMAN",48,13
26,2.0,"HUMAN",19,18
26,2.0,"ZOMBIE",44,4
26,2.0,"HUMAN",19,35
26,2.0,"HUMAN",34,13
26,2.0,"HUMAN",36,38
26,2.0,"HUMAN",0,16
26,2.0,"HUMAN",23,10
26,2.0,"HUMAN",1,8
26,2.0,"HUMAN",6,48
26,2.0,"HUMAN",8,19
26,2.0,"ZOMBIE",2,11
26,2.0,"HUMAN",5,10
26,2.0,"ZOMBIE",2,42
26,2.0,"HUMAN",32,38
26,2.0,"HUMAN",5,24
26,2.0,"HUMAN",42,2
26,2.0,"HUMAN",13,33
26,2.0,"HUMAN",24,12
26,2.0,"HUMAN",11,42
26,2.0,"HUMAN",30,13
26,2.0,"HUMAN",19,7
26,2.0,"HUMAN",37,15
26,2.0,"ZOMBIE",38,6
26,2.0,"HUMAN",1,43
26,2.0,"HUMAN",20,16
26,2.0,"HUMAN",45,40
26,2.0,"ZOMBIE",47,24
26,2.0,"HUMAN",1,22
26,2.0,"HUMAN",35,36
26,2.0,"HUMAN",12,22
26,2.0,"HUMAN",16,17
26,2.0,"HUMAN",37,23
26,2.0,"HUMAN",10,34
26,2.0,"HUMAN",24,47
26,2.0,"ZOMBIE",10,31
26,2.0,"HUMAN",19,15
26,2.0,"HUMAN",17,3
26,2.0,"HUMAN",33,3
26,2.0,"HUMAN",43,20
26,2.0,"HUMAN",48,14
26,2.0,"HUMAN",47,37
26,2.0,"HUMAN",31,15
26,2.0,"HUMAN",33,16
26,2.0,"HUMAN",16,38
26,2.0,"HUMAN",0,39
26,2.0,"HUMAN",20,38
26,2.0,"HUMAN",0,49
26,2.0,"HUMAN",40,29
26,2.0,"HUMAN",2,23
26,2.0,"HUMAN",1,37
26,2.0,"HUMAN",10,28
26,2.0,"HUMAN",4,35
26,2.0,"HUMAN",45,30
26,2.0,"HUMAN",3,30
26,2.0,"HUMAN",5,4
26,2.0,"HUMAN",11,24
26,2.0,"HUMAN",24,27
26,2.0,"HUMAN",45,25
26,2.0,"HUMAN",38,3
26,2.0,"HUMAN",48,10
26,2.0,"HUMAN",48,37
26,2.0,"HUMAN",19,48
26,2.0,"ZOMBIE",45,25
26,2.0,"HUMAN",24,20
26,2.0,"HUMAN",34,5
26,2.0,"HUMAN",21,23
26,2.0,"HUMAN",11,34
26,2.0,"HUMAN",38,38
26,2.0,"HUMAN",26,43
26,2.0,"HUMAN",5,2
26,2.0,"HUMAN",7,34
