"run","tick","AgentType","X","Y"
27,1.0,"HUMAN",1,31
27,1.0,"HUMAN",28,10
27,1.0,"HUMAN",15,8
27,1.0,"HUMAN",17,45
27,1.0,"HUMAN",32,13
27,1.0,"HUMAN",32,19
27,1.0,"HUMAN",49,37
27,1.0,"HUMAN",37,26
27,1.0,"HUMAN",49,33
27,1.0,"HUMAN",34,3
27,1.0,"HUMAN",13,9
27,1.0,"HUMAN",3,15
27,1.0,"HUMAN",3,9
27,1.0,"HUMAN",19,44
27,1.0,"HUMAN",32,24
27,1.0,"HUMAN",44,43
27,1.0,"HUMAN",5,18
27,1.0,"HUMAN",4,18
27,1.0,"HUMAN",47,35
27,1.0,"HUMAN",44,10
27,1.0,"HUMAN",31,32
27,1.0,"HUMAN",42,20
27,1.0,"HUMAN",10,47
27,1.0,"ZOMBIE",13,39
27,1.0,"HUMAN",38,4
27,1.0,"HUMAN",14,16
27,1.0,"HUMAN",1,16
27,1.0,"HUMAN",31,48
27,1.0,"HUMAN",34,41
27,1.0,"HUMAN",32,20
27,1.0,"HUMAN",43,17
27,1.0,"ZOMBIE",16,21
27,1.0,"HUMAN",18,32
27,1.0,"HUMAN",14,36
27,1.0,"HUMAN",40,16
27,1.0,"HUMAN",5,36
27,1.0,"HUMAN",7,23
27,1.0,"HUMAN",22,27
27,1.0,"HUMAN",7,49
27,1.0,"HUMAN",12,40
27,1.0,"HUMAN",23,19
27,1.0,"HUMAN",23,28
27,1.0,"HUMAN",22,15
27,1.0,"HUMAN",37,36
27,1.0,"HUMAN",18,1
27,1.0,"HUMAN",6,36
27,1.0,"HUMAN",42,33
27,1.0,"HUMAN",4,26
27,1.0,"HUMAN",48,48
27,1.0,"HUMAN",2,30
27,1.0,"HUMAN",8,19
27,1.0,"HUMAN",22,34
27,1.0,"HUMAN",38,39
27,1.0,"HUMAN",46,46
27,1.0,"HUMAN",33,42
27,1.0,"HUMAN",42,34
27,1.0,"HUMAN",44,2
27,1.0,"HUMAN",10,12
27,1.0,"HUMAN",33,31
27,1.0,"HUMAN",17,22
27,1.0,"HUMAN",5,15
27,1.0,"HUMAN",5,17
27,1.0,"HUMAN",0,46
27,1.0,"HUMAN",24,12
27,1.0,"HUMAN",12,29
27,1.0,"ZOMBIE",46,24
27,1.0,"HUMAN",44,47
27,1.0,"HUMAN",40,21
27,1.0,"HUMAN",48,13
27,1.0,"HUMAN",19,18
27,1.0,"HUMAN",19,35
27,1.0,"HUMAN",34,13
27,1.0,"HUMAN",36,38
27,1.0,"HUMAN",0,16
27,1.0,"HUMAN",23,10
27,1.0,"HUMAN",1,8
27,1.0,"HUMAN",6,48
27,1.0,"HUMAN",8,19
27,1.0,"ZOMBIE",1,12
27,1.0,"HUMAN",5,10
27,1.0,"ZOMBIE",16,21
27,1.0,"ZOMBIE",3,42
27,1.0,"HUMAN",32,38
27,1.0,"HUMAN",5,24
27,1.0,"HUMAN",42,2
27,1.0,"HUMAN",13,33
27,1.0,"HUMAN",24,12
27,1.0,"HUMAN",11,42
