"run","tick","human_count","zombie_count"
30,1.0,199,11
30,2.0,199,11
30,3.0,198,12
30,4.0,197,13
30,5.0,194,16
30,6.0,194,16
30,7.0,194,16
30,8.0,194,16
30,9.0,193,17
30,10.0,193,17
30,11.0,193,17
30,12.0,190,20
30,13.0,190,20
30,14.0,190,20
30,15.0,190,20
30,16.0,189,21
30,17.0,188,22
30,18.0,187,23
30,19.0,187,23
30,20.0,187,23
30,21.0,187,23
30,22.0,187,23
30,23.0,187,23
30,24.0,187,23
30,25.0,186,24
30,26.0,184,26
30,27.0,182,28
30,28.0,179,31
30,29.0,179,31
30,30.0,175,35
30,31.0,174,36
30,32.0,173,37
30,33.0,173,37
30,34.0,171,39
30,35.0,170,40
30,36.0,169,41
30,37.0,169,41
30,38.0,166,44
30,39.0,163,47
30,40.0,160,50
30,41.0,155,55
30,42.0,148,62
30,43.0,144,66
30,44.0,142,68
30,45.0,140,70
30,46.0,135,75
30,47.0,131,79
30,48.0,129,81
30,49.0,126,84
30,50.0,122,88
30,51.0,120,90
30,52.0,111,99
30,53.0,108,102
30,54.0,107,103
30,55.0,103,107
30,56.0,100,110
30,57.0,94,116
30,58.0,90,120
30,59.0,86,124
30,60.0,81,129
30,61.0,77,133
30,62.0,73,137
30,63.0,68,142
30,64.0,66,144
30,65.0,65,145
30,66.0,63,147
30,67.0,58,152
30,68.0,56,154
30,69.0,54,156
30,70.0,53,157
30,71.0,48,162
30,72.0,47,163
30,73.0,47,163
30,74.0,44,166
30,75.0,38,172
30,76.0,37,173
30,77.0,34,176
30,78.0,30,180
30,79.0,29,181
30,80.0,26,184
30,81.0,25,185
30,82.0,21,189
30,83.0,21,189
30,84.0,19,191
30,85.0,18,192
30,86.0,15,195
30,87.0,15,195
30,88.0,15,195
30,89.0,14,196
30,90.0,12,198
30,91.0,12,198
30,92.0,12,198
30,93.0,12,198
30,94.0,12,198
30,95.0,11,199
30,96.0,11,199
30,97.0,11,199
30,98.0,9,201
30,99.0,9,201
30,100.0,7,203
30,101.0,6,204
30,102.0,6,204
30,103.0,6,204
30,104.0,6,204
30,105.0,6,204
30,106.0,6,204
30,107.0,6,204
30,108.0,6,204
30,109.0,5,205
30,110.0,5,205
30,111.0,5,205
30,112.0,5,205
30,113.0,5,205
30,114.0,3,207
30,115.0,3,207
30,116.0,2,208
30,117.0,2,208
30,118.0,2,208
30,119.0,2,208
30,120.0,2,208
30,121.0,2,208
30,122.0,2,208
30,123.0,2,208
30,124.0,2,208
30,125.0,1,209
30,126.0,1,209
30,127.0,1,209
30,128.0,0,210
30,129.0,0,210
30,130.0,0,210
30,131.0,0,210
30,132.0,0,210
30,133.0,0,210
30,134.0,0,210
30,135.0,0,210
30,136.0,0,210
30,137.0,0,210
30,138.0,0,210
30,139.0,0,210
30,140.0,0,210
30,141.0,0,210
30,142.0,0,210
30,143.0,0,210
30,144.0,0,210
30,145.0,0,210
30,146.0,0,210
30,147.0,0,210
30,148.0,0,210
30,149.0,0,210
30,150.0,0,210
