"run","tick","AgentType","X","Y"
25,1.0,"HUMAN",41,40
25,1.0,"HUMAN",45,24
25,1.0,"HUMAN",29,31
25,1.0,"HUMAN",8,2
25,1.0,"HUMAN",36,28
25,1.0,"HUMAN",44,42
25,1.0,"HUMAN",34,49
25,1.0,"HUMAN",41,31
25,1.0,"HUMAN",20,18
25,1.0,"HUMAN",39,38
25,1.0,"HUMAN",41,36
25,1.0,"HUMAN",11,49
25,1.0,"ZOMBIE",48,5
25,1.0,"HUMAN",6,11
25,1.0,"HUMAN",12,1
25,1.0,"HUMAN",0,0
25,1.0,"HUMAN",34,35
25,1.0,"HUMAN",33,18
25,1.0,"HUMAN",9,7
25,1.0,"HUMAN",23,18
25,1.0,"HUMAN",4,36
25,1.0,"HUMAN",1,4
25,1.0,"HUMAN",41,23
25,1.0,"HUMAN",34,3
25,1.0,"HUMAN",33,37
25,1.0,"HUMAN",1,43
25,1.0,"ZOMBIE",35,37
25,1.0,"HUMAN",10,42
25,1.0,"HUMAN",19,11
25,1.0,"HUMAN",23,42
25,1.0,"HUMAN",44,27
25,1.0,"HUMAN",24,9
25,1.0,"HUMAN",28,6
25,1.0,"HUMAN",3,47
25,1.0,"ZOMBIE",22,35
25,1.0,"HUMAN",47,49
25,1.0,"HUMAN",39,14
25,1.0,"HUMAN",32,37
25,1.0,"HUMAN",21,3
25,1.0,"HUMAN",10,41
25,1.0,"HUMAN",1,41
25,1.0,"HUMAN",19,42
25,1.0,"HUMAN",17,49
25,1.0,"HUMAN",24,34
25,1.0,"HUMAN",1,5
25,1.0,"HUMAN",24,41
25,1.0,"HUMAN",45,3
25,1.0,"HUMAN",45,47
25,1.0,"HUMAN",24,40
25,1.0,"HUMAN",16,3
25,1.0,"HUMAN",16,23
25,1.0,"HUMAN",45,2
25,1.0,"HUMAN",24,20
25,1.0,"HUMAN",41,12
25,1.0,"HUMAN",26,33
25,1.0,"HUMAN",33,17
25,1.0,"HUMAN",27,10
25,1.0,"HUMAN",22,31
25,1.0,"HUMAN",17,32
25,1.0,"HUMAN",41,29
25,1.0,"HUMAN",20,17
25,1.0,"HUMAN",47,29
25,1.0,"HUMAN",49,28
25,1.0,"HUMAN",0,30
25,1.0,"HUMAN",7,3
25,1.0,"HUMAN",28,16
25,1.0,"HUMAN",41,20
25,1.0,"HUMAN",43,6
25,1.0,"HUMAN",48,16
25,1.0,"HUMAN",45,19
25,1.0,"HUMAN",6,35
25,1.0,"HUMAN",7,25
25,1.0,"HUMAN",49,30
25,1.0,"HUMAN",7,45
25,1.0,"HUMAN",1,41
25,1.0,"HUMAN",25,27
25,1.0,"HUMAN",39,41
25,1.0,"HUMAN",13,18
