"run","tick","human_count","zombie_count"
6,1.0,196,14
6,2.0,194,16
6,3.0,193,17
6,4.0,193,17
6,5.0,193,17
6,6.0,192,18
6,7.0,190,20
6,8.0,188,22
6,9.0,187,23
6,10.0,187,23
6,11.0,186,24
6,12.0,185,25
6,13.0,185,25
6,14.0,183,27
6,15.0,180,30
6,16.0,179,31
6,17.0,177,33
6,18.0,175,35
6,19.0,173,37
6,20.0,171,39
6,21.0,168,42
6,22.0,168,42
6,23.0,168,42
6,24.0,166,44
6,25.0,166,44
6,26.0,165,45
6,27.0,165,45
6,28.0,162,48
6,29.0,161,49
6,30.0,160,50
6,31.0,159,51
6,32.0,157,53
6,33.0,156,54
6,34.0,155,55
6,35.0,151,59
6,36.0,150,60
6,37.0,147,63
6,38.0,145,65
6,39.0,143,67
6,40.0,143,67
6,41.0,140,70
6,42.0,139,71
6,43.0,138,72
6,44.0,135,75
6,45.0,129,81
6,46.0,123,87
6,47.0,121,89
6,48.0,118,92
6,49.0,116,94
6,50.0,115,95
6,51.0,115,95
6,52.0,114,96
6,53.0,113,97
6,54.0,111,99
6,55.0,110,100
6,56.0,107,103
6,57.0,104,106
6,58.0,100,110
6,59.0,96,114
6,60.0,94,116
6,61.0,89,121
6,62.0,83,127
6,63.0,80,130
6,64.0,77,133
6,65.0,76,134
6,66.0,70,140
6,67.0,66,144
6,68.0,65,145
6,69.0,64,146
6,70.0,62,148
6,71.0,60,150
6,72.0,57,153
6,73.0,56,154
6,74.0,54,156
6,75.0,52,158
6,76.0,51,159
6,77.0,50,160
6,78.0,48,162
6,79.0,47,163
6,80.0,43,167
6,81.0,40,170
6,82.0,40,170
6,83.0,39,171
6,84.0,39,171
6,85.0,39,171
6,86.0,37,173
6,87.0,35,175
6,88.0,34,176
6,89.0,33,177
6,90.0,31,179
6,91.0,30,180
6,92.0,28,182
6,93.0,27,183
6,94.0,26,184
6,95.0,24,186
6,96.0,23,187
6,97.0,20,190
6,98.0,20,190
6,99.0,19,191
6,100.0,17,193
6,101.0,17,193
6,102.0,16,194
6,103.0,14,196
6,104.0,13,197
6,105.0,13,197
6,106.0,13,197
6,107.0,12,198
6,108.0,12,198
6,109.0,12,198
6,110.0,11,199
6,111.0,11,199
6,112.0,11,199
6,113.0,9,201
6,114.0,7,203
6,115.0,7,203
6,116.0,6,204
6,117.0,6,204
6,118.0,6,204
6,119.0,6,204
6,120.0,6,204
6,121.0,5,205
6,122.0,5,205
6,123.0,5,205
6,124.0,4,206
6,125.0,3,207
6,126.0,3,207
6,127.0,3,207
6,128.0,3,207
6,129.0,3,207
6,130.0,3,207
6,131.0,2,208
6,132.0,2,208
6,133.0,2,208
6,134.0,2,208
6,135.0,2,208
6,136.0,2,208
6,137.0,2,208
6,138.0,2,208
6,139.0,1,209
6,140.0,1,209
6,141.0,1,209
6,142.0,1,209
6,143.0,1,209
6,144.0,1,209
6,145.0,1,209
6,146.0,1,209
6,147.0,1,209
6,148.0,1,209
6,149.0,1,209
6,150.0,1,209
