"run","tick","human_count","zombie_count"
8,1.0,199,11
8,2.0,199,11
8,3.0,196,14
8,4.0,195,15
8,5.0,194,16
8,6.0,192,18
8,7.0,192,18
8,8.0,192,18
8,9.0,191,19
8,10.0,189,21
8,11.0,188,22
8,12.0,186,24
8,13.0,182,28
8,14.0,180,30
8,15.0,175,35
8,16.0,172,38
8,17.0,171,39
8,18.0,169,41
8,19.0,166,44
8,20.0,165,45
8,21.0,164,46
8,22.0,164,46
8,23.0,163,47
8,24.0,160,50
8,25.0,158,52
8,26.0,154,56
8,27.0,149,61
8,28.0,144,66
8,29.0,139,71
8,30.0,135,75
8,31.0,132,78
8,32.0,129,81
8,33.0,123,87
8,34.0,120,90
8,35.0,118,92
8,36.0,115,95
8,37.0,112,98
8,38.0,109,101
8,39.0,105,105
8,40.0,103,107
8,41.0,99,111
8,42.0,93,117
8,43.0,91,119
8,44.0,87,123
8,45.0,84,126
8,46.0,81,129
8,47.0,76,134
8,48.0,73,137
8,49.0,66,144
8,50.0,62,148
8,51.0,58,152
8,52.0,53,157
8,53.0,49,161
8,54.0,45,165
8,55.0,38,172
8,56.0,32,178
8,57.0,26,184
8,58.0,25,185
8,59.0,23,187
8,60.0,23,187
8,61.0,21,189
8,62.0,18,192
8,63.0,17,193
8,64.0,15,195
8,65.0,13,197
8,66.0,11,199
8,67.0,9,201
8,68.0,7,203
8,69.0,5,205
8,70.0,3,207
8,71.0,2,208
8,72.0,1,209
8,73.0,1,209
8,74.0,1,209
8,75.0,1,209
8,76.0,1,209
8,77.0,1,209
8,78.0,1,209
8,79.0,1,209
8,80.0,1,209
8,81.0,1,209
8,82.0,1,209
8,83.0,1,209
8,84.0,1,209
8,85.0,1,209
8,86.0,1,209
8,87.0,1,209
8,88.0,1,209
8,89.0,1,209
8,90.0,1,209
8,91.0,1,209
8,92.0,1,209
8,93.0,1,209
8,94.0,1,209
8,95.0,1,209
8,96.0,0,210
8,97.0,0,210
8,98.0,0,210
8,99.0,0,210
8,100.0,0,210
8,101.0,0,210
8,102.0,0,210
8,103.0,0,210
8,104.0,0,210
8,105.0,0,210
8,106.0,0,210
8,107.0,0,210
8,108.0,0,210
8,109.0,0,210
8,110.0,0,210
8,111.0,0,210
8,112.0,0,210
8,113.0,0,210
8,114.0,0,210
8,115.0,0,210
8,116.0,0,210
8,117.0,0,210
8,118.0,0,210
8,119.0,0,210
8,120.0,0,210
8,121.0,0,210
8,122.0,0,210
8,123.0,0,210
8,124.0,0,210
8,125.0,0,210
8,126.0,0,210
8,127.0,0,210
8,128.0,0,210
8,129.0,0,210
8,130.0,0,210
8,131.0,0,210
8,132.0,0,210
8,133.0,0,210
8,134.0,0,210
8,135.0,0,210
8,136.0,0,210
8,137.0,0,210
8,138.0,0,210
8,139.0,0,210
8,140.0,0,210
8,141.0,0,210
8,142.0,0,210
8,143.0,0,210
8,144.0,0,210
8,145.0,0,210
8,146.0,0,210
8,147.0,0,210
8,148.0,0,210
8,149.0,0,210
8,150.0,0,210
