"run","tick","AgentType","X","Y"
38,1.0,"HUMAN",48,47
38,1.0,"HUMAN",25,5
38,1.0,"HUMAN",8,19
38,1.0,"HUMAN",40,6
38,1.0,"HUMAN",38,39
38,1.0,"HUMAN",10,28
38,1.0,"HUMAN",2,23
38,1.0,"HUMAN",39,33
38,1.0,"HUMAN",0,16
38,1.0,"HUMAN",6,36
38,1.0,"HUMAN",30,13
38,1.0,"HUMAN",42,33
38,1.0,"HUMAN",17,45
38,1.0,"HUMAN",7,49
38,1.0,"HUMAN",12,22
38,1.0,"HUMAN",19,7
38,1.0,"HUMAN",37,15
38,1.0,"HUMAN",4,26
38,1.0,"HUMAN",4,18
38,1.0,"HUMAN",11,34
38,1.0,"HUMAN",45,40
38,1.0,"HUMAN",33,42
38,1.0,"HUMAN",26,43
38,1.0,"HUMAN",11,42
38,1.0,"HUMAN",41,24
38,1.0,"ZOMBIE",4,42
38,1.0,"HUMAN",49,33
38,1.0,"HUMAN",22,34
38,1.0,"HUMAN",41,36
38,1.0,"ZOMBIE",45,26
38,1.0,"HUMAN",20,17
38,1.0,"HUMAN",26,43
38,1.0,"HUMAN",6,48
38,1.0,"HUMAN",28,6
38,1.0,"HUMAN",29,20
38,1.0,"HUMAN",30,27
38,1.0,"HUMAN",20,39
38,1.0,"HUMAN",23,28
38,1.0,"HUMAN",26,14
38,1.0,"HUMAN",34,3
38,1.0,"HUMAN",26,5
38,1.0,"HUMAN",47,37
38,1.0,"HUMAN",13,9
38,1.0,"HUMAN",36,38
38,1.0,"HUMAN",32,13
38,1.0,"ZOMBIE",16,21
38,1.0,"HUMAN",39,19
38,1.0,"HUMAN",32,19
38,1.0,"HUMAN",33,42
38,1.0,"HUMAN",13,33
38,1.0,"HUMAN",46,2
38,1.0,"HUMAN",24,38
38,1.0,"HUMAN",43,42
38,1.0,"HUMAN",24,20
38,1.0,"HUMAN",1,5
38,1.0,"HUMAN",38,4
38,1.0,"ZOMBIE",11,30
38,1.0,"HUMAN",47,39
38,1.0,"HUMAN",14,36
38,1.0,"ZOMBIE",46,24
38,1.0,"HUMAN",16,8
38,1.0,"HUMAN",32,20
38,1.0,"HUMAN",40,46
38,1.0,"ZOMBIE",1,12
38,1.0,"HUMAN",23,27
38,1.0,"HUMAN",34,5
38,1.0,"HUMAN",2,35
38,1.0,"HUMAN",11,24
38,1.0,"HUMAN",40,29
38,1.0,"HUMAN",24,27
38,1.0,"HUMAN",10,47
38,1.0,"HUMAN",17,3
38,1.0,"HUMAN",5,2
38,1.0,"HUMAN",42,20
38,1.0,"HUMAN",3,30
38,1.0,"HUMAN",41,1
38,1.0,"HUMAN",14,16
38,1.0,"HUMAN",38,3
38,1.0,"HUMAN",18,27
38,1.0,"HUMAN",44,4
38,1.0,"HUMAN",18,1
38,1.0,"HUMAN",30,36
38,1.0,"HUMAN",27,1
38,1.0,"ZOMBIE",46,24
38,1.0,"HUMAN",28,10
38,1.0,"ZOMBIE",40,40
38,1.0,"HUMAN",18,36
38,1.0,"HUMAN",22,15
38,1.0,"HUMAN",34,13
38,1.0,"HUMAN",2,30
38,1.0,"HUMAN",33,31
38,1.0,"HUMAN",24,47
38,1.0,"HUMAN",40,21
38,1.0,"HUMAN",24,12
38,1.0,"ZOMBIE",11,30
38,1.0,"HUMAN",24,30
38,1.0,"HUMAN",43,17
38,1.0,"HUMAN",17,13
38,1.0,"ZOMBIE",16,21
38,1.0,"ZOMBIE",37,6
38,1.0,"HUMAN",38,38
38,1.0,"HUMAN",10,12
38,1.0,"HUMAN",39,23
38,1.0,"HUMAN",8,19
38,1.0,"HUMAN",7,23
38,1.0,"HUMAN",48,13
38,1.0,"ZOMBIE",45,26
38,1.0,"HUMAN",12,29
