"run","tick","AgentType","X","Y"
10,1.0,"HUMAN",41,40
10,1.0,"HUMAN",45,24
10,1.0,"HUMAN",29,31
10,1.0,"HUMAN",8,2
10,1.0,"HUMAN",36,28
10,1.0,"HUMAN",44,42
10,1.0,"HUMAN",34,49
10,1.0,"HUMAN",41,31
10,1.0,"HUMAN",20,18
10,1.0,"HUMAN",39,38
10,1.0,"HUMAN",41,36
10,1.0,"HUMAN",11,49
10,1.0,"HUMAN",6,11
10,1.0,"HUMAN",12,1
10,1.0,"HUMAN",0,0
10,1.0,"HUMAN",34,35
10,1.0,"HUMAN",33,18
10,1.0,"HUMAN",9,7
10,1.0,"HUMAN",23,18
10,1.0,"HUMAN",4,36
10,1.0,"HUMAN",1,4
10,1.0,"HUMAN",41,23
10,1.0,"HUMAN",34,3
10,1.0,"HUMAN",33,37
10,1.0,"HUMAN",1,43
10,1.0,"ZOMBIE",35,37
10,1.0,"HUMAN",10,42
10,1.0,"HUMAN",19,11
10,1.0,"HUMAN",23,42
10,1.0,"HUMAN",44,27
10,1.0,"ZOMBIE",48,5
10,1.0,"HUMAN",24,9
10,1.0,"HUMAN",28,6
10,1.0,"HUMAN",3,47
10,1.0,"ZOMBIE",22,35
10,1.0,"HUMAN",47,49
10,1.0,"HUMAN",39,14
10,1.0,"HUMAN",32,37
10,1.0,"HUMAN",21,3
10,1.0,"HUMAN",10,41
10,1.0,"HUMAN",1,41
10,1.0,"HUMAN",19,42
10,1.0,"HUMAN",17,49
10,1.0,"HUMAN",24,34
10,1.0,"HUMAN",1,5
10,1.0,"HUMAN",24,41
10,1.0,"HUMAN",45,3
10,1.0,"HUMAN",45,47
10,1.0,"HUMAN",24,40
10,1.0,"HUMAN",16,3
10,1.0,"HUMAN",16,23
10,1.0,"HUMAN",45,2
10,1.0,"HUMAN",24,20
10,1.0,"HUMAN",41,12
10,1.0,"HUMAN",26,33
10,1.0,"HUMAN",33,17
10,1.0,"HUMAN",27,10
10,1.0,"HUMAN",22,31
10,1.0,"HUMAN",17,32
10,1.0,"HUMAN",41,29
10,1.0,"HUMAN",20,17
10,1.0,"HUMAN",47,29
10,1.0,"HUMAN",49,28
10,1.0,"HUMAN",0,30
10,1.0,"HUMAN",7,3
10,1.0,"HUMAN",28,16
10,1.0,"HUMAN",41,20
10,1.0,"HUMAN",43,6
10,1.0,"HUMAN",48,16
10,1.0,"HUMAN",45,19
10,1.0,"HUMAN",6,35
10,1.0,"HUMAN",7,25
10,1.0,"HUMAN",49,30
10,1.0,"HUMAN",7,45
10,1.0,"HUMAN",1,41
10,1.0,"HUMAN",25,27
10,1.0,"HUMAN",39,41
10,1.0,"HUMAN",13,18
10,1.0,"HUMAN",36,8
10,1.0,"HUMAN",5,30
10,1.0,"HUMAN",11,32
10,1.0,"ZOMBIE",48,5
10,1.0,"HUMAN",33,22
10,1.0,"ZOMBIE",27,12
10,1.0,"HUMAN",22,47
10,1.0,"HUMAN",20,23
10,1.0,"HUMAN",37,6
10,1.0,"HUMAN",35,21
10,1.0,"HUMAN",18,37
10,1.0,"HUMAN",10,20
10,1.0,"HUMAN",37,44
10,1.0,"HUMAN",27,4
10,1.0,"HUMAN",45,10
10,1.0,"ZOMBIE",38,46
10,1.0,"HUMAN",7,38
10,1.0,"HUMAN",15,45
10,1.0,"HUMAN",18,48
10,1.0,"ZOMBIE",27,6
10,1.0,"HUMAN",2,4
10,1.0,"HUMAN",20,29
10,1.0,"HUMAN",1,35
10,1.0,"HUMAN",21,46
10,1.0,"HUMAN",32,41
10,1.0,"HUMAN",0,26
10,1.0,"HUMAN",36,7
10,1.0,"ZOMBIE",41,9
10,1.0,"HUMAN",33,34
10,1.0,"HUMAN",34,20
10,1.0,"HUMAN",48,49
10,1.0,"HUMAN",42,34
10,1.0,"HUMAN",31,2
10,1.0,"HUMAN",38,39
10,1.0,"HUMAN",16,21
10,1.0,"HUMAN",6,4
10,1.0,"HUMAN",29,14
10,1.0,"HUMAN",28,3
10,1.0,"HUMAN",34,3
10,1.0,"HUMAN",3,7
10,1.0,"HUMAN",33,10
10,1.0,"HUMAN",0,36
10,1.0,"HUMAN",37,32
