"run","tick","human_count","zombie_count"
4,1.0,199,11
4,2.0,197,13
4,3.0,196,14
4,4.0,195,15
4,5.0,193,17
4,6.0,192,18
4,7.0,191,19
4,8.0,191,19
4,9.0,189,21
4,10.0,187,23
4,11.0,187,23
4,12.0,184,26
4,13.0,183,27
4,14.0,181,29
4,15.0,179,31
4,16.0,177,33
4,17.0,176,34
4,18.0,174,36
4,19.0,170,40
4,20.0,167,43
4,21.0,163,47
4,22.0,163,47
4,23.0,161,49
4,24.0,159,51
4,25.0,155,55
4,26.0,152,58
4,27.0,149,61
4,28.0,147,63
4,29.0,145,65
4,30.0,143,67
4,31.0,142,68
4,32.0,138,72
4,33.0,131,79
4,34.0,127,83
4,35.0,127,83
4,36.0,125,85
4,37.0,121,89
4,38.0,117,93
4,39.0,114,96
4,40.0,109,101
4,41.0,107,103
4,42.0,104,106
4,43.0,103,107
4,44.0,100,110
4,45.0,97,113
4,46.0,92,118
4,47.0,90,120
4,48.0,86,124
4,49.0,81,129
4,50.0,74,136
4,51.0,72,138
4,52.0,68,142
4,53.0,67,143
4,54.0,64,146
4,55.0,62,148
4,56.0,60,150
4,57.0,58,152
4,58.0,53,157
4,59.0,45,165
4,60.0,43,167
4,61.0,39,171
4,62.0,38,172
4,63.0,34,176
4,64.0,30,180
4,65.0,28,182
4,66.0,25,185
4,67.0,24,186
4,68.0,22,188
4,69.0,20,190
4,70.0,17,193
4,71.0,13,197
4,72.0,12,198
4,73.0,12,198
4,74.0,11,199
4,75.0,11,199
4,76.0,9,201
4,77.0,8,202
4,78.0,8,202
4,79.0,8,202
4,80.0,7,203
4,81.0,6,204
4,82.0,5,205
4,83.0,4,206
4,84.0,2,208
4,85.0,2,208
4,86.0,2,208
4,87.0,2,208
4,88.0,2,208
4,89.0,2,208
4,90.0,2,208
4,91.0,2,208
4,92.0,2,208
4,93.0,1,209
4,94.0,1,209
4,95.0,1,209
4,96.0,1,209
4,97.0,1,209
4,98.0,1,209
4,99.0,1,209
4,100.0,1,209
4,101.0,1,209
4,102.0,1,209
4,103.0,1,209
4,104.0,1,209
4,105.0,1,209
4,106.0,1,209
4,107.0,1,209
4,108.0,1,209
4,109.0,1,209
4,110.0,1,209
4,111.0,1,209
4,112.0,1,209
4,113.0,1,209
4,114.0,1,209
4,115.0,0,210
4,116.0,0,210
4,117.0,0,210
4,118.0,0,210
4,119.0,0,210
4,120.0,0,210
4,121.0,0,210
4,122.0,0,210
4,123.0,0,210
4,124.0,0,210
4,125.0,0,210
4,126.0,0,210
4,127.0,0,210
4,128.0,0,210
4,129.0,0,210
4,130.0,0,210
4,131.0,0,210
4,132.0,0,210
4,133.0,0,210
4,134.0,0,210
4,135.0,0,210
4,136.0,0,210
4,137.0,0,210
4,138.0,0,210
4,139.0,0,210
4,140.0,0,210
4,141.0,0,210
4,142.0,0,210
4,143.0,0,210
4,144.0,0,210
4,145.0,0,210
4,146.0,0,210
4,147.0,0,210
4,148.0,0,210
4,149.0,0,210
4,150.0,0,210
