"run","tick","human_count","zombie_count"
38,1.0,195,15
38,2.0,194,16
38,3.0,192,18
38,4.0,191,19
38,5.0,190,20
38,6.0,189,21
38,7.0,189,21
38,8.0,185,25
38,9.0,183,27
38,10.0,180,30
38,11.0,176,34
38,12.0,174,36
38,13.0,171,39
38,14.0,167,43
38,15.0,165,45
38,16.0,163,47
38,17.0,161,49
38,18.0,158,52
38,19.0,157,53
38,20.0,153,57
38,21.0,148,62
38,22.0,143,67
38,23.0,138,72
38,24.0,135,75
38,25.0,133,77
38,26.0,126,84
38,27.0,123,87
38,28.0,116,94
38,29.0,108,102
38,30.0,102,108
38,31.0,98,112
38,32.0,93,117
38,33.0,89,121
38,34.0,83,127
38,35.0,77,133
38,36.0,73,137
38,37.0,69,141
38,38.0,64,146
38,39.0,60,150
38,40.0,54,156
38,41.0,47,163
38,42.0,43,167
38,43.0,41,169
38,44.0,37,173
38,45.0,33,177
38,46.0,32,178
38,47.0,29,181
38,48.0,24,186
38,49.0,22,188
38,50.0,21,189
38,51.0,18,192
38,52.0,15,195
38,53.0,15,195
38,54.0,13,197
38,55.0,11,199
38,56.0,9,201
38,57.0,6,204
38,58.0,6,204
38,59.0,6,204
38,60.0,4,206
38,61.0,3,207
38,62.0,3,207
38,63.0,3,207
38,64.0,2,208
38,65.0,1,209
38,66.0,1,209
38,67.0,1,209
38,68.0,1,209
38,69.0,1,209
38,70.0,1,209
38,71.0,1,209
38,72.0,1,209
38,73.0,1,209
38,74.0,1,209
38,75.0,1,209
38,76.0,1,209
38,77.0,1,209
38,78.0,0,210
38,79.0,0,210
38,80.0,0,210
38,81.0,0,210
38,82.0,0,210
38,83.0,0,210
38,84.0,0,210
38,85.0,0,210
38,86.0,0,210
38,87.0,0,210
38,88.0,0,210
38,89.0,0,210
38,90.0,0,210
38,91.0,0,210
38,92.0,0,210
38,93.0,0,210
38,94.0,0,210
38,95.0,0,210
38,96.0,0,210
38,97.0,0,210
38,98.0,0,210
38,99.0,0,210
38,100.0,0,210
38,101.0,0,210
38,102.0,0,210
38,103.0,0,210
38,104.0,0,210
38,105.0,0,210
38,106.0,0,210
38,107.0,0,210
38,108.0,0,210
38,109.0,0,210
38,110.0,0,210
38,111.0,0,210
38,112.0,0,210
38,113.0,0,210
38,114.0,0,210
38,115.0,0,210
38,116.0,0,210
38,117.0,0,210
38,118.0,0,210
38,119.0,0,210
38,120.0,0,210
38,121.0,0,210
38,122.0,0,210
38,123.0,0,210
38,124.0,0,210
38,125.0,0,210
38,126.0,0,210
38,127.0,0,210
38,128.0,0,210
38,129.0,0,210
38,130.0,0,210
38,131.0,0,210
38,132.0,0,210
38,133.0,0,210
38,134.0,0,210
38,135.0,0,210
38,136.0,0,210
38,137.0,0,210
38,138.0,0,210
38,139.0,0,210
38,140.0,0,210
38,141.0,0,210
38,142.0,0,210
38,143.0,0,210
38,144.0,0,210
38,145.0,0,210
38,146.0,0,210
38,147.0,0,210
38,148.0,0,210
38,149.0,0,210
38,150.0,0,210
