"run","tick","human_count","zombie_count"
33,1.0,195,15
33,2.0,193,17
33,3.0,191,19
33,4.0,190,20
33,5.0,188,22
33,6.0,187,23
33,7.0,185,25
33,8.0,182,28
33,9.0,179,31
33,10.0,178,32
33,11.0,176,34
33,12.0,175,35
33,13.0,173,37
33,14.0,169,41
33,15.0,167,43
33,16.0,162,48
33,17.0,160,50
33,18.0,155,55
33,19.0,150,60
33,20.0,146,64
33,21.0,144,66
33,22.0,141,69
33,23.0,138,72
33,24.0,134,76
33,25.0,129,81
33,26.0,124,86
33,27.0,121,89
33,28.0,112,98
33,29.0,109,101
33,30.0,102,108
33,31.0,99,111
33,32.0,93,117
33,33.0,85,125
33,34.0,82,128
33,35.0,79,131
33,36.0,73,137
33,37.0,66,144
33,38.0,62,148
33,39.0,58,152
33,40.0,51,159
33,41.0,47,163
33,42.0,45,165
33,43.0,41,169
33,44.0,37,173
33,45.0,36,174
33,46.0,34,176
33,47.0,33,177
33,48.0,28,182
33,49.0,25,185
33,50.0,23,187
33,51.0,21,189
33,52.0,18,192
33,53.0,15,195
33,54.0,10,200
33,55.0,8,202
33,56.0,8,202
33,57.0,4,206
33,58.0,3,207
33,59.0,3,207
33,60.0,3,207
33,61.0,3,207
33,62.0,3,207
33,63.0,1,209
33,64.0,1,209
33,65.0,1,209
33,66.0,1,209
33,67.0,1,209
33,68.0,1,209
33,69.0,1,209
33,70.0,0,210
33,71.0,0,210
33,72.0,0,210
33,73.0,0,210
33,74.0,0,210
33,75.0,0,210
33,76.0,0,210
33,77.0,0,210
33,78.0,0,210
33,79.0,0,210
33,80.0,0,210
33,81.0,0,210
33,82.0,0,210
33,83.0,0,210
33,84.0,0,210
33,85.0,0,210
33,86.0,0,210
33,87.0,0,210
33,88.0,0,210
33,89.0,0,210
33,90.0,0,210
33,91.0,0,210
33,92.0,0,210
33,93.0,0,210
33,94.0,0,210
33,95.0,0,210
33,96.0,0,210
33,97.0,0,210
33,98.0,0,210
33,99.0,0,210
33,100.0,0,210
33,101.0,0,210
33,102.0,0,210
33,103.0,0,210
33,104.0,0,210
33,105.0,0,210
33,106.0,0,210
33,107.0,0,210
33,108.0,0,210
33,109.0,0,210
33,110.0,0,210
33,111.0,0,210
33,112.0,0,210
33,113.0,0,210
33,114.0,0,210
33,115.0,0,210
33,116.0,0,210
33,117.0,0,210
33,118.0,0,210
33,119.0,0,210
33,120.0,0,210
33,121.0,0,210
33,122.0,0,210
33,123.0,0,210
33,124.0,0,210
33,125.0,0,210
33,126.0,0,210
33,127.0,0,210
33,128.0,0,210
33,129.0,0,210
33,130.0,0,210
33,131.0,0,210
33,132.0,0,210
33,133.0,0,210
33,134.0,0,210
33,135.0,0,210
33,136.0,0,210
33,137.0,0,210
33,138.0,0,210
33,139.0,0,210
33,140.0,0,210
33,141.0,0,210
33,142.0,0,210
33,143.0,0,210
33,144.0,0,210
33,145.0,0,210
33,146.0,0,210
33,147.0,0,210
33,148.0,0,210
33,149.0,0,210
33,150.0,0,210
