"run","tick","human_count","zombie_count"
40,1.0,199,11
40,2.0,199,11
40,3.0,198,12
40,4.0,198,12
40,5.0,197,13
40,6.0,197,13
40,7.0,197,13
40,8.0,196,14
40,9.0,195,15
40,10.0,194,16
40,11.0,193,17
40,12.0,192,18
40,13.0,191,19
40,14.0,191,19
40,15.0,189,21
40,16.0,187,23
40,17.0,185,25
40,18.0,184,26
40,19.0,182,28
40,20.0,181,29
40,21.0,181,29
40,22.0,180,30
40,23.0,178,32
40,24.0,178,32
40,25.0,177,33
40,26.0,177,33
40,27.0,176,34
40,28.0,176,34
40,29.0,176,34
40,30.0,176,34
40,31.0,174,36
40,32.0,173,37
40,33.0,171,39
40,34.0,169,41
40,35.0,167,43
40,36.0,166,44
40,37.0,166,44
40,38.0,165,45
40,39.0,165,45
40,40.0,162,48
40,41.0,160,50
40,42.0,158,52
40,43.0,156,54
40,44.0,155,55
40,45.0,154,56
40,46.0,152,58
40,47.0,150,60
40,48.0,145,65
40,49.0,141,69
40,50.0,137,73
40,51.0,132,78
40,52.0,131,79
40,53.0,129,81
40,54.0,127,83
40,55.0,124,86
40,56.0,123,87
40,57.0,119,91
40,58.0,115,95
40,59.0,112,98
40,60.0,110,100
40,61.0,108,102
40,62.0,103,107
40,63.0,100,110
40,64.0,96,114
40,65.0,96,114
40,66.0,92,118
40,67.0,86,124
40,68.0,79,131
40,69.0,77,133
40,70.0,74,136
40,71.0,72,138
40,72.0,68,142
40,73.0,67,143
40,74.0,66,144
40,75.0,63,147
40,76.0,59,151
40,77.0,58,152
40,78.0,57,153
40,79.0,52,158
40,80.0,51,159
40,81.0,49,161
40,82.0,47,163
40,83.0,44,166
40,84.0,41,169
40,85.0,40,170
40,86.0,38,172
40,87.0,34,176
40,88.0,32,178
40,89.0,31,179
40,90.0,30,180
40,91.0,28,182
40,92.0,28,182
40,93.0,26,184
40,94.0,24,186
40,95.0,22,188
40,96.0,19,191
40,97.0,18,192
40,98.0,17,193
40,99.0,15,195
40,100.0,15,195
40,101.0,14,196
40,102.0,13,197
40,103.0,10,200
40,104.0,8,202
40,105.0,7,203
40,106.0,7,203
40,107.0,7,203
40,108.0,5,205
40,109.0,5,205
40,110.0,5,205
40,111.0,5,205
40,112.0,5,205
40,113.0,4,206
40,114.0,4,206
40,115.0,4,206
40,116.0,4,206
40,117.0,2,208
40,118.0,1,209
40,119.0,1,209
40,120.0,1,209
40,121.0,1,209
40,122.0,0,210
40,123.0,0,210
40,124.0,0,210
40,125.0,0,210
40,126.0,0,210
40,127.0,0,210
40,128.0,0,210
40,129.0,0,210
40,130.0,0,210
40,131.0,0,210
40,132.0,0,210
40,133.0,0,210
40,134.0,0,210
40,135.0,0,210
40,136.0,0,210
40,137.0,0,210
40,138.0,0,210
40,139.0,0,210
40,140.0,0,210
40,141.0,0,210
40,142.0,0,210
40,143.0,0,210
40,144.0,0,210
40,145.0,0,210
40,146.0,0,210
40,147.0,0,210
40,148.0,0,210
40,149.0,0,210
40,150.0,0,210
