"run","tick","human_count","zombie_count"
4,1.0,199,11
4,2.0,197,13
4,3.0,196,14
4,4.0,195,15
4,5.0,194,16
4,6.0,193,17
4,7.0,191,19
4,8.0,187,23
4,9.0,185,25
4,10.0,182,28
4,11.0,182,28
4,12.0,180,30
4,13.0,177,33
4,14.0,176,34
4,15.0,175,35
4,16.0,172,38
4,17.0,168,42
4,18.0,166,44
4,19.0,164,46
4,20.0,160,50
4,21.0,159,51
4,22.0,158,52
4,23.0,156,54
4,24.0,154,56
4,25.0,152,58
4,26.0,149,61
4,27.0,145,65
4,28.0,144,66
4,29.0,140,70
4,30.0,139,71
4,31.0,138,72
4,32.0,133,77
4,33.0,132,78
4,34.0,132,78
4,35.0,126,84
4,36.0,119,91
4,37.0,117,93
4,38.0,110,100
4,39.0,107,103
4,40.0,105,105
4,41.0,102,108
4,42.0,97,113
4,43.0,93,117
4,44.0,90,120
4,45.0,86,124
4,46.0,82,128
4,47.0,74,136
4,48.0,71,139
4,49.0,66,144
4,50.0,60,150
4,51.0,57,153
4,52.0,53,157
4,53.0,49,161
4,54.0,45,165
4,55.0,43,167
4,56.0,40,170
4,57.0,37,173
4,58.0,37,173
4,59.0,36,174
4,60.0,33,177
4,61.0,28,182
4,62.0,23,187
4,63.0,20,190
4,64.0,15,195
4,65.0,13,197
4,66.0,12,198
4,67.0,11,199
4,68.0,10,200
4,69.0,8,202
4,70.0,6,204
4,71.0,5,205
4,72.0,5,205
4,73.0,3,207
4,74.0,1,209
4,75.0,1,209
4,76.0,1,209
4,77.0,1,209
4,78.0,1,209
4,79.0,1,209
4,80.0,0,210
4,81.0,0,210
4,82.0,0,210
4,83.0,0,210
4,84.0,0,210
4,85.0,0,210
4,86.0,0,210
4,87.0,0,210
4,88.0,0,210
4,89.0,0,210
4,90.0,0,210
4,91.0,0,210
4,92.0,0,210
4,93.0,0,210
4,94.0,0,210
4,95.0,0,210
4,96.0,0,210
4,97.0,0,210
4,98.0,0,210
4,99.0,0,210
4,100.0,0,210
4,101.0,0,210
4,102.0,0,210
4,103.0,0,210
4,104.0,0,210
4,105.0,0,210
4,106.0,0,210
4,107.0,0,210
4,108.0,0,210
4,109.0,0,210
4,110.0,0,210
4,111.0,0,210
4,112.0,0,210
4,113.0,0,210
4,114.0,0,210
4,115.0,0,210
4,116.0,0,210
4,117.0,0,210
4,118.0,0,210
4,119.0,0,210
4,120.0,0,210
4,121.0,0,210
4,122.0,0,210
4,123.0,0,210
4,124.0,0,210
4,125.0,0,210
4,126.0,0,210
4,127.0,0,210
4,128.0,0,210
4,129.0,0,210
4,130.0,0,210
4,131.0,0,210
4,132.0,0,210
4,133.0,0,210
4,134.0,0,210
4,135.0,0,210
4,136.0,0,210
4,137.0,0,210
4,138.0,0,210
4,139.0,0,210
4,140.0,0,210
4,141.0,0,210
4,142.0,0,210
4,143.0,0,210
4,144.0,0,210
4,145.0,0,210
4,146.0,0,210
4,147.0,0,210
4,148.0,0,210
4,149.0,0,210
4,150.0,0,210
