"run","tick","AgentType","X","Y"
23,1.0,"HUMAN",41,40
23,1.0,"HUMAN",45,24
23,1.0,"HUMAN",29,31
23,1.0,"HUMAN",8,2
23,1.0,"HUMAN",36,28
23,1.0,"HUMAN",44,42
23,1.0,"HUMAN",34,49
23,1.0,"HUMAN",41,31
23,1.0,"HUMAN",20,18
23,1.0,"HUMAN",39,38
23,1.0,"HUMAN",41,36
23,1.0,"HUMAN",11,49
23,1.0,"HUMAN",2,10
23,1.0,"HUMAN",12,1
23,1.0,"HUMAN",0,0
23,1.0,"HUMAN",34,35
23,1.0,"HUMAN",33,18
23,1.0,"HUMAN",9,7
23,1.0,"HUMAN",23,18
23,1.0,"HUMAN",4,36
23,1.0,"HUMAN",1,4
23,1.0,"HUMAN",41,23
23,1.0,"HUMAN",34,3
23,1.0,"HUMAN",33,37
23,1.0,"HUMAN",1,43
23,1.0,"ZOMBIE",35,38
23,1.0,"HUMAN",10,42
23,1.0,"HUMAN",19,11
23,1.0,"HUMAN",23,42
23,1.0,"HUMAN",44,27
23,1.0,"HUMAN",24,9
23,1.0,"HUMAN",28,6
23,1.0,"HUMAN",3,47
23,1.0,"ZOMBIE",24,36
23,1.0,"HUMAN",47,49
23,1.0,"HUMAN",39,14
23,1.0,"HUMAN",32,37
23,1.0,"HUMAN",21,3
23,1.0,"HUMAN",10,41
23,1.0,"HUMAN",1,41
23,1.0,"HUMAN",19,42
23,1.0,"HUMAN",17,49
23,1.0,"HUMAN",24,34
23,1.0,"HUMAN",1,5
23,1.0,"HUMAN",24,41
23,1.0,"HUMAN",45,3
23,1.0,"HUMAN",45,47
23,1.0,"HUMAN",24,40
23,1.0,"HUMAN",16,3
23,1.0,"HUMAN",16,23
23,1.0,"HUMAN",45,2
23,1.0,"HUMAN",24,20
23,1.0,"HUMAN",41,12
23,1.0,"HUMAN",26,33
23,1.0,"HUMAN",33,17
23,1.0,"HUMAN",27,10
23,1.0,"HUMAN",22,31
23,1.0,"HUMAN",17,32
23,1.0,"HUMAN",41,29
23,1.0,"HUMAN",20,17
23,1.0,"HUMAN",47,29
23,1.0,"HUMAN",49,28
23,1.0,"HUMAN",0,30
23,1.0,"HUMAN",7,3
23,1.0,"HUMAN",28,16
23,1.0,"HUMAN",41,20
23,1.0,"HUMAN",43,6
23,1.0,"ZOMBIE",48,5
23,1.0,"HUMAN",48,16
23,1.0,"HUMAN",45,19
