"run","tick","human_count","zombie_count"
11,1.0,196,14
11,2.0,195,15
11,3.0,195,15
11,4.0,195,15
11,5.0,193,17
11,6.0,193,17
11,7.0,193,17
11,8.0,192,18
11,9.0,191,19
11,10.0,190,20
11,11.0,189,21
11,12.0,188,22
11,13.0,188,22
11,14.0,188,22
11,15.0,187,23
11,16.0,185,25
11,17.0,184,26
11,18.0,181,29
11,19.0,178,32
11,20.0,177,33
11,21.0,174,36
11,22.0,170,40
11,23.0,169,41
11,24.0,167,43
11,25.0,164,46
11,26.0,162,48
11,27.0,162,48
11,28.0,158,52
11,29.0,156,54
11,30.0,155,55
11,31.0,151,59
11,32.0,149,61
11,33.0,147,63
11,34.0,144,66
11,35.0,141,69
11,36.0,136,74
11,37.0,133,77
11,38.0,129,81
11,39.0,128,82
11,40.0,127,83
11,41.0,124,86
11,42.0,121,89
11,43.0,119,91
11,44.0,118,92
11,45.0,114,96
11,46.0,114,96
11,47.0,111,99
11,48.0,108,102
11,49.0,107,103
11,50.0,106,104
11,51.0,105,105
11,52.0,104,106
11,53.0,102,108
11,54.0,99,111
11,55.0,98,112
11,56.0,94,116
11,57.0,91,119
11,58.0,86,124
11,59.0,83,127
11,60.0,80,130
11,61.0,77,133
11,62.0,76,134
11,63.0,71,139
11,64.0,66,144
11,65.0,63,147
11,66.0,61,149
11,67.0,59,151
11,68.0,57,153
11,69.0,54,156
11,70.0,49,161
11,71.0,47,163
11,72.0,45,165
11,73.0,44,166
11,74.0,43,167
11,75.0,42,168
11,76.0,42,168
11,77.0,39,171
11,78.0,38,172
11,79.0,37,173
11,80.0,37,173
11,81.0,34,176
11,82.0,33,177
11,83.0,33,177
11,84.0,32,178
11,85.0,31,179
11,86.0,30,180
11,87.0,29,181
11,88.0,27,183
11,89.0,26,184
11,90.0,25,185
11,91.0,24,186
11,92.0,24,186
11,93.0,23,187
11,94.0,20,190
11,95.0,19,191
11,96.0,19,191
11,97.0,18,192
11,98.0,17,193
11,99.0,16,194
11,100.0,16,194
11,101.0,15,195
11,102.0,14,196
11,103.0,12,198
11,104.0,10,200
11,105.0,9,201
11,106.0,9,201
11,107.0,8,202
11,108.0,7,203
11,109.0,4,206
11,110.0,4,206
11,111.0,4,206
11,112.0,4,206
11,113.0,3,207
11,114.0,3,207
11,115.0,3,207
11,116.0,2,208
11,117.0,2,208
11,118.0,2,208
11,119.0,2,208
11,120.0,2,208
11,121.0,2,208
11,122.0,2,208
11,123.0,2,208
11,124.0,2,208
11,125.0,2,208
11,126.0,2,208
11,127.0,2,208
11,128.0,2,208
11,129.0,2,208
11,130.0,2,208
11,131.0,2,208
11,132.0,2,208
11,133.0,2,208
11,134.0,2,208
11,135.0,2,208
11,136.0,2,208
11,137.0,2,208
11,138.0,2,208
11,139.0,1,209
11,140.0,0,210
11,141.0,0,210
11,142.0,0,210
11,143.0,0,210
11,144.0,0,210
11,145.0,0,210
11,146.0,0,210
11,147.0,0,210
11,148.0,0,210
11,149.0,0,210
11,150.0,0,210
