"run","tick","human_count","zombie_count"
19,1.0,199,11
19,2.0,199,11
19,3.0,198,12
19,4.0,195,15
19,5.0,193,17
19,6.0,193,17
19,7.0,192,18
19,8.0,190,20
19,9.0,189,21
19,10.0,188,22
19,11.0,187,23
19,12.0,187,23
19,13.0,185,25
19,14.0,184,26
19,15.0,182,28
19,16.0,180,30
19,17.0,176,34
19,18.0,176,34
19,19.0,175,35
19,20.0,173,37
19,21.0,173,37
19,22.0,172,38
19,23.0,171,39
19,24.0,169,41
19,25.0,167,43
19,26.0,166,44
19,27.0,160,50
19,28.0,155,55
19,29.0,153,57
19,30.0,151,59
19,31.0,149,61
19,32.0,147,63
19,33.0,146,64
19,34.0,144,66
19,35.0,142,68
19,36.0,141,69
19,37.0,139,71
19,38.0,134,76
19,39.0,126,84
19,40.0,123,87
19,41.0,119,91
19,42.0,118,92
19,43.0,117,93
19,44.0,116,94
19,45.0,114,96
19,46.0,107,103
19,47.0,106,104
19,48.0,101,109
19,49.0,97,113
19,50.0,93,117
19,51.0,91,119
19,52.0,88,122
19,53.0,84,126
19,54.0,80,130
19,55.0,77,133
19,56.0,71,139
19,57.0,69,141
19,58.0,64,146
19,59.0,62,148
19,60.0,59,151
19,61.0,59,151
19,62.0,53,157
19,63.0,52,158
19,64.0,50,160
19,65.0,47,163
19,66.0,47,163
19,67.0,45,165
19,68.0,42,168
19,69.0,38,172
19,70.0,36,174
19,71.0,35,175
19,72.0,35,175
19,73.0,33,177
19,74.0,33,177
19,75.0,31,179
19,76.0,27,183
19,77.0,26,184
19,78.0,24,186
19,79.0,23,187
19,80.0,20,190
19,81.0,18,192
19,82.0,18,192
19,83.0,18,192
19,84.0,16,194
19,85.0,14,196
19,86.0,13,197
19,87.0,12,198
19,88.0,9,201
19,89.0,8,202
19,90.0,7,203
19,91.0,6,204
19,92.0,6,204
19,93.0,6,204
19,94.0,6,204
19,95.0,6,204
19,96.0,6,204
19,97.0,5,205
19,98.0,5,205
19,99.0,5,205
19,100.0,2,208
19,101.0,2,208
19,102.0,2,208
19,103.0,2,208
19,104.0,2,208
19,105.0,2,208
19,106.0,1,209
19,107.0,0,210
19,108.0,0,210
19,109.0,0,210
19,110.0,0,210
19,111.0,0,210
19,112.0,0,210
19,113.0,0,210
19,114.0,0,210
19,115.0,0,210
19,116.0,0,210
19,117.0,0,210
19,118.0,0,210
19,119.0,0,210
19,120.0,0,210
19,121.0,0,210
19,122.0,0,210
19,123.0,0,210
19,124.0,0,210
19,125.0,0,210
19,126.0,0,210
19,127.0,0,210
19,128.0,0,210
19,129.0,0,210
19,130.0,0,210
19,131.0,0,210
19,132.0,0,210
19,133.0,0,210
19,134.0,0,210
19,135.0,0,210
19,136.0,0,210
19,137.0,0,210
19,138.0,0,210
19,139.0,0,210
19,140.0,0,210
19,141.0,0,210
19,142.0,0,210
19,143.0,0,210
19,144.0,0,210
19,145.0,0,210
19,146.0,0,210
19,147.0,0,210
19,148.0,0,210
19,149.0,0,210
19,150.0,0,210
