"run","tick","AgentType","X","Y"
21,1.0,"HUMAN",47,18
21,1.0,"HUMAN",40,40
21,1.0,"HUMAN",11,32
21,1.0,"HUMAN",9,44
21,1.0,"HUMAN",27,10
21,1.0,"HUMAN",49,48
21,1.0,"HUMAN",0,36
21,1.0,"HUMAN",6,44
21,1.0,"HUMAN",39,41
21,1.0,"HUMAN",16,3
21,1.0,"HUMAN",37,44
21,1.0,"HUMAN",16,23
21,1.0,"HUMAN",8,2
21,1.0,"HUMAN",19,42
21,1.0,"HUMAN",1,35
21,1.0,"HUMAN",27,4
21,1.0,"HUMAN",45,10
21,1.0,"HUMAN",45,2
21,1.0,"HUMAN",4,36
21,1.0,"HUMAN",20,3
21,1.0,"HUMAN",18,48
21,1.0,"HUMAN",33,34
21,1.0,"HUMAN",16,48
21,1.0,"HUMAN",10,20
21,1.0,"HUMAN",30,24
21,1.0,"ZOMBIE",26,11
21,1.0,"HUMAN",39,38
21,1.0,"HUMAN",33,17
21,1.0,"HUMAN",3,1
21,1.0,"HUMAN",38,49
21,1.0,"HUMAN",24,32
21,1.0,"HUMAN",5,30
21,1.0,"HUMAN",42,14
21,1.0,"HUMAN",9,36
21,1.0,"HUMAN",19,46
21,1.0,"HUMAN",29,31
21,1.0,"HUMAN",24,41
21,1.0,"ZOMBIE",38,39
21,1.0,"HUMAN",30,40
21,1.0,"HUMAN",41,36
21,1.0,"HUMAN",44,16
21,1.0,"HUMAN",6,11
21,1.0,"ZOMBIE",37,49
21,1.0,"HUMAN",25,27
21,1.0,"HUMAN",36,28
21,1.0,"HUMAN",42,15
21,1.0,"ZOMBIE",48,5
21,1.0,"HUMAN",44,42
21,1.0,"HUMAN",17,32
21,1.0,"HUMAN",35,21
21,1.0,"HUMAN",37,9
21,1.0,"HUMAN",29,28
21,1.0,"HUMAN",48,33
21,1.0,"HUMAN",36,21
21,1.0,"HUMAN",25,17
21,1.0,"HUMAN",10,42
21,1.0,"HUMAN",41,4
21,1.0,"HUMAN",39,14
21,1.0,"HUMAN",21,23
21,1.0,"HUMAN",28,6
21,1.0,"HUMAN",29,24
21,1.0,"ZOMBIE",48,5
21,1.0,"HUMAN",24,16
21,1.0,"HUMAN",10,24
21,1.0,"HUMAN",33,25
21,1.0,"HUMAN",44,25
21,1.0,"HUMAN",20,18
21,1.0,"HUMAN",33,10
21,1.0,"HUMAN",20,26
21,1.0,"HUMAN",1,43
21,1.0,"ZOMBIE",36,39
21,1.0,"HUMAN",34,20
21,1.0,"HUMAN",44,18
21,1.0,"HUMAN",33,37
21,1.0,"HUMAN",48,7
21,1.0,"HUMAN",30,45
21,1.0,"HUMAN",19,11
21,1.0,"HUMAN",16,18
21,1.0,"HUMAN",3,3
21,1.0,"HUMAN",11,49
21,1.0,"HUMAN",24,40
21,1.0,"HUMAN",2,9
21,1.0,"HUMAN",1,30
21,1.0,"ZOMBIE",25,4
21,1.0,"HUMAN",45,24
21,1.0,"ZOMBIE",7,32
21,1.0,"HUMAN",49,33
21,1.0,"HUMAN",45,3
21,1.0,"HUMAN",1,41
21,1.0,"HUMAN",41,12
21,1.0,"HUMAN",13,26
21,1.0,"HUMAN",49,28
21,1.0,"HUMAN",36,7
21,1.0,"HUMAN",6,35
