"run","tick","AgentType","X","Y"
41,1.0,"HUMAN",1,31
41,1.0,"HUMAN",28,10
41,1.0,"HUMAN",15,8
41,1.0,"HUMAN",17,45
41,1.0,"HUMAN",32,13
41,1.0,"HUMAN",32,19
41,1.0,"HUMAN",49,37
41,1.0,"HUMAN",37,26
41,1.0,"HUMAN",49,33
41,1.0,"HUMAN",34,3
41,1.0,"HUMAN",13,9
41,1.0,"HUMAN",3,15
41,1.0,"HUMAN",3,9
41,1.0,"HUMAN",19,44
41,1.0,"HUMAN",32,24
41,1.0,"HUMAN",44,43
41,1.0,"HUMAN",5,18
41,1.0,"HUMAN",4,18
41,1.0,"HUMAN",47,35
41,1.0,"ZOMBIE",1,12
41,1.0,"HUMAN",44,10
41,1.0,"HUMAN",31,32
41,1.0,"HUMAN",42,20
41,1.0,"HUMAN",10,47
41,1.0,"ZOMBIE",11,37
41,1.0,"HUMAN",38,4
41,1.0,"HUMAN",14,16
41,1.0,"HUMAN",1,16
41,1.0,"HUMAN",31,48
41,1.0,"HUMAN",34,41
41,1.0,"HUMAN",32,20
41,1.0,"HUMAN",43,17
41,1.0,"ZOMBIE",15,20
41,1.0,"HUMAN",18,32
41,1.0,"HUMAN",14,36
41,1.0,"HUMAN",40,16
41,1.0,"HUMAN",5,36
41,1.0,"HUMAN",7,23
41,1.0,"HUMAN",22,27
41,1.0,"HUMAN",7,49
41,1.0,"HUMAN",12,40
41,1.0,"HUMAN",23,19
41,1.0,"HUMAN",8,31
41,1.0,"HUMAN",23,28
41,1.0,"HUMAN",22,15
41,1.0,"HUMAN",37,36
41,1.0,"HUMAN",18,1
41,1.0,"HUMAN",6,36
41,1.0,"HUMAN",42,33
41,1.0,"ZOMBIE",45,26
41,1.0,"HUMAN",4,26
41,1.0,"HUMAN",48,48
41,1.0,"HUMAN",2,30
41,1.0,"HUMAN",8,19
41,1.0,"HUMAN",22,34
41,1.0,"HUMAN",38,39
41,1.0,"HUMAN",46,46
41,1.0,"HUMAN",33,42
41,1.0,"HUMAN",42,34
41,1.0,"HUMAN",44,2
41,1.0,"HUMAN",10,12
41,1.0,"HUMAN",33,31
41,1.0,"HUMAN",17,22
