"run","tick","AgentType","X","Y"
2,1.0,"HUMAN",41,40
2,1.0,"HUMAN",45,24
2,1.0,"HUMAN",29,31
2,1.0,"HUMAN",8,2
2,1.0,"HUMAN",36,28
2,1.0,"HUMAN",44,42
2,1.0,"HUMAN",34,49
2,1.0,"HUMAN",41,31
2,1.0,"HUMAN",20,18
2,1.0,"HUMAN",39,38
2,1.0,"HUMAN",41,36
2,1.0,"HUMAN",11,49
2,1.0,"HUMAN",6,11
2,1.0,"HUMAN",12,1
2,1.0,"HUMAN",0,0
2,1.0,"HUMAN",34,35
2,1.0,"HUMAN",33,18
2,1.0,"HUMAN",9,7
2,1.0,"HUMAN",23,18
2,1.0,"HUMAN",4,36
2,1.0,"HUMAN",1,4
2,1.0,"HUMAN",41,23
2,1.0,"HUMAN",34,3
2,1.0,"HUMAN",33,37
2,1.0,"HUMAN",1,43
2,1.0,"ZOMBIE",35,38
2,1.0,"HUMAN",10,42
2,1.0,"HUMAN",19,11
2,1.0,"HUMAN",23,42
2,1.0,"HUMAN",44,27
2,1.0,"HUMAN",24,9
2,1.0,"HUMAN",28,6
2,1.0,"HUMAN",3,47
2,1.0,"ZOMBIE",23,36
2,1.0,"HUMAN",47,49
2,1.0,"HUMAN",39,14
2,1.0,"HUMAN",32,37
2,1.0,"HUMAN",21,3
2,1.0,"HUMAN",10,41
2,1.0,"HUMAN",1,41
2,1.0,"HUMAN",19,42
2,1.0,"HUMAN",17,49
2,1.0,"HUMAN",24,34
2,1.0,"HUMAN",1,5
2,1.0,"HUMAN",24,41
2,1.0,"HUMAN",45,3
2,1.0,"HUMAN",45,47
2,1.0,"HUMAN",24,40
2,1.0,"HUMAN",16,3
2,1.0,"HUMAN",16,23
2,1.0,"HUMAN",45,2
2,1.0,"HUMAN",24,20
2,1.0,"HUMAN",40,11
2,1.0,"HUMAN",26,33
2,1.0,"HUMAN",33,17
2,1.0,"HUMAN",27,10
2,1.0,"HUMAN",22,31
2,1.0,"HUMAN",17,32
2,1.0,"HUMAN",41,29
2,1.0,"HUMAN",20,17
2,1.0,"HUMAN",47,29
2,1.0,"HUMAN",49,28
2,1.0,"HUMAN",0,30
2,1.0,"HUMAN",7,3
2,1.0,"HUMAN",28,16
