"run","tick","AgentType","X","Y"
45,1.0,"HUMAN",1,31
45,1.0,"HUMAN",28,10
45,1.0,"HUMAN",15,8
45,1.0,"HUMAN",17,45
45,1.0,"HUMAN",32,13
45,1.0,"HUMAN",32,19
45,1.0,"HUMAN",49,37
45,1.0,"HUMAN",37,26
45,1.0,"HUMAN",48,25
45,1.0,"HUMAN",49,33
45,1.0,"HUMAN",34,3
45,1.0,"HUMAN",44,4
45,1.0,"HUMAN",13,9
45,1.0,"HUMAN",3,15
45,1.0,"HUMAN",3,9
45,1.0,"HUMAN",19,44
45,1.0,"HUMAN",32,24
45,1.0,"HUMAN",44,43
45,1.0,"HUMAN",5,18
45,1.0,"HUMAN",4,18
45,1.0,"HUMAN",47,35
45,1.0,"HUMAN",44,10
45,1.0,"HUMAN",31,32
45,1.0,"HUMAN",42,20
45,1.0,"HUMAN",10,47
45,1.0,"ZOMBIE",15,39
45,1.0,"HUMAN",38,4
45,1.0,"HUMAN",14,16
45,1.0,"HUMAN",1,16
45,1.0,"HUMAN",31,48
45,1.0,"HUMAN",34,41
45,1.0,"HUMAN",32,20
45,1.0,"HUMAN",43,17
45,1.0,"ZOMBIE",17,21
45,1.0,"HUMAN",18,32
45,1.0,"HUMAN",14,36
45,1.0,"HUMAN",40,16
45,1.0,"HUMAN",5,36
45,1.0,"HUMAN",7,23
45,1.0,"HUMAN",22,27
45,1.0,"HUMAN",7,49
45,1.0,"HUMAN",12,40
45,1.0,"HUMAN",23,19
45,1.0,"HUMAN",11,30
45,1.0,"HUMAN",23,28
45,1.0,"ZOMBIE",38,38
45,1.0,"HUMAN",22,15
45,1.0,"HUMAN",37,36
45,1.0,"HUMAN",18,1
45,1.0,"HUMAN",6,36
45,1.0,"HUMAN",42,33
45,1.0,"HUMAN",4,26
45,1.0,"HUMAN",48,48
45,1.0,"HUMAN",2,30
45,1.0,"HUMAN",8,19
45,1.0,"HUMAN",22,34
45,1.0,"HUMAN",34,40
45,1.0,"HUMAN",46,46
45,1.0,"HUMAN",33,42
45,1.0,"HUMAN",42,34
45,1.0,"HUMAN",46,4
45,1.0,"HUMAN",10,12
45,1.0,"HUMAN",33,31
45,1.0,"HUMAN",14,19
45,1.0,"HUMAN",5,15
45,1.0,"HUMAN",5,17
45,1.0,"HUMAN",0,46
45,1.0,"HUMAN",24,12
45,1.0,"HUMAN",12,29
45,1.0,"HUMAN",44,47
45,1.0,"HUMAN",40,21
45,1.0,"HUMAN",48,13
45,1.0,"HUMAN",19,18
45,1.0,"HUMAN",19,35
45,1.0,"HUMAN",34,13
45,1.0,"HUMAN",36,38
45,1.0,"HUMAN",0,16
45,1.0,"HUMAN",23,10
45,1.0,"HUMAN",1,8
45,1.0,"HUMAN",6,48
45,1.0,"HUMAN",8,19
45,1.0,"ZOMBIE",0,11
45,1.0,"HUMAN",5,10
45,1.0,"ZOMBIE",4,43
45,1.0,"HUMAN",32,38
45,1.0,"HUMAN",5,24
45,1.0,"HUMAN",41,49
45,1.0,"HUMAN",13,33
45,1.0,"HUMAN",24,12
45,1.0,"HUMAN",11,42
45,1.0,"HUMAN",30,13
45,1.0,"HUMAN",19,7
45,1.0,"HUMAN",37,15
45,1.0,"ZOMBIE",35,8
45,1.0,"HUMAN",1,43
45,1.0,"HUMAN",20,16
45,1.0,"HUMAN",45,40
45,1.0,"ZOMBIE",0,27
45,1.0,"HUMAN",1,22
45,1.0,"HUMAN",35,36
45,1.0,"HUMAN",12,22
45,1.0,"HUMAN",16,17
45,1.0,"HUMAN",37,23
45,1.0,"HUMAN",10,34
45,1.0,"HUMAN",24,47
45,1.0,"ZOMBIE",10,29
45,1.0,"HUMAN",19,15
45,1.0,"HUMAN",17,3
45,1.0,"HUMAN",33,3
45,1.0,"HUMAN",43,20
45,1.0,"HUMAN",48,14
45,1.0,"HUMAN",47,37
45,1.0,"HUMAN",31,15
45,1.0,"HUMAN",33,16
45,1.0,"HUMAN",16,38
45,1.0,"HUMAN",0,39
45,1.0,"HUMAN",20,38
45,1.0,"HUMAN",0,49
45,1.0,"HUMAN",40,29
45,1.0,"HUMAN",2,23
45,1.0,"HUMAN",1,37
45,1.0,"HUMAN",10,28
45,1.0,"HUMAN",4,35
45,1.0,"HUMAN",45,30
45,1.0,"HUMAN",3,30
45,1.0,"HUMAN",5,4
45,1.0,"HUMAN",11,24
45,1.0,"HUMAN",24,27
45,1.0,"HUMAN",46,24
45,1.0,"HUMAN",38,3
45,1.0,"HUMAN",48,10
45,1.0,"HUMAN",48,37
45,1.0,"HUMAN",19,48
45,1.0,"HUMAN",24,20
45,1.0,"HUMAN",34,5
45,1.0,"HUMAN",21,23
45,1.0,"HUMAN",11,34
45,1.0,"HUMAN",26,43
45,1.0,"HUMAN",5,2
45,1.0,"HUMAN",7,34
45,1.0,"HUMAN",2,39
45,1.0,"HUMAN",12,7
45,1.0,"HUMAN",6,10
45,1.0,"HUMAN",4,14
45,1.0,"HUMAN",20,43
45,1.0,"HUMAN",21,37
45,1.0,"HUMAN",28,6
45,1.0,"HUMAN",26,30
45,1.0,"HUMAN",7,44
45,1.0,"HUMAN",38,4
45,1.0,"HUMAN",18,36
45,1.0,"HUMAN",24,38
45,1.0,"HUMAN",13,34
45,1.0,"HUMAN",9,6
45,1.0,"HUMAN",20,9
45,1.0,"HUMAN",1,12
45,1.0,"HUMAN",11,44
45,1.0,"HUMAN",24,30
45,1.0,"HUMAN",3,5
