"run","tick","human_count","zombie_count"
20,1.0,199,11
20,2.0,198,12
20,3.0,196,14
20,4.0,195,15
20,5.0,194,16
20,6.0,192,18
20,7.0,190,20
20,8.0,188,22
20,9.0,186,24
20,10.0,186,24
20,11.0,184,26
20,12.0,183,27
20,13.0,181,29
20,14.0,178,32
20,15.0,178,32
20,16.0,176,34
20,17.0,175,35
20,18.0,175,35
20,19.0,174,36
20,20.0,172,38
20,21.0,172,38
20,22.0,170,40
20,23.0,168,42
20,24.0,166,44
20,25.0,165,45
20,26.0,163,47
20,27.0,163,47
20,28.0,162,48
20,29.0,158,52
20,30.0,155,55
20,31.0,150,60
20,32.0,149,61
20,33.0,146,64
20,34.0,143,67
20,35.0,138,72
20,36.0,136,74
20,37.0,133,77
20,38.0,131,79
20,39.0,126,84
20,40.0,119,91
20,41.0,115,95
20,42.0,113,97
20,43.0,107,103
20,44.0,103,107
20,45.0,100,110
20,46.0,98,112
20,47.0,96,114
20,48.0,94,116
20,49.0,91,119
20,50.0,85,125
20,51.0,81,129
20,52.0,78,132
20,53.0,78,132
20,54.0,77,133
20,55.0,75,135
20,56.0,71,139
20,57.0,66,144
20,58.0,61,149
20,59.0,58,152
20,60.0,52,158
20,61.0,50,160
20,62.0,49,161
20,63.0,48,162
20,64.0,43,167
20,65.0,42,168
20,66.0,41,169
20,67.0,39,171
20,68.0,38,172
20,69.0,37,173
20,70.0,36,174
20,71.0,36,174
20,72.0,35,175
20,73.0,33,177
20,74.0,31,179
20,75.0,29,181
20,76.0,28,182
20,77.0,24,186
20,78.0,20,190
20,79.0,19,191
20,80.0,19,191
20,81.0,17,193
20,82.0,16,194
20,83.0,15,195
20,84.0,14,196
20,85.0,13,197
20,86.0,12,198
20,87.0,11,199
20,88.0,10,200
20,89.0,10,200
20,90.0,10,200
20,91.0,10,200
20,92.0,10,200
20,93.0,9,201
20,94.0,9,201
20,95.0,9,201
20,96.0,6,204
20,97.0,5,205
20,98.0,4,206
20,99.0,4,206
20,100.0,4,206
20,101.0,4,206
20,102.0,4,206
20,103.0,4,206
20,104.0,4,206
20,105.0,4,206
20,106.0,4,206
20,107.0,4,206
20,108.0,3,207
20,109.0,3,207
20,110.0,2,208
20,111.0,2,208
20,112.0,2,208
20,113.0,2,208
20,114.0,2,208
20,115.0,2,208
20,116.0,2,208
20,117.0,2,208
20,118.0,2,208
20,119.0,2,208
20,120.0,2,208
20,121.0,1,209
20,122.0,1,209
20,123.0,1,209
20,124.0,1,209
20,125.0,1,209
20,126.0,0,210
20,127.0,0,210
20,128.0,0,210
20,129.0,0,210
20,130.0,0,210
20,131.0,0,210
20,132.0,0,210
20,133.0,0,210
20,134.0,0,210
20,135.0,0,210
20,136.0,0,210
20,137.0,0,210
20,138.0,0,210
20,139.0,0,210
20,140.0,0,210
20,141.0,0,210
20,142.0,0,210
20,143.0,0,210
20,144.0,0,210
20,145.0,0,210
20,146.0,0,210
20,147.0,0,210
20,148.0,0,210
20,149.0,0,210
20,150.0,0,210
