"run","tick","human_count","zombie_count"
24,1.0,199,11
24,2.0,199,11
24,3.0,198,12
24,4.0,198,12
24,5.0,197,13
24,6.0,196,14
24,7.0,194,16
24,8.0,194,16
24,9.0,193,17
24,10.0,192,18
24,11.0,191,19
24,12.0,188,22
24,13.0,186,24
24,14.0,185,25
24,15.0,184,26
24,16.0,181,29
24,17.0,180,30
24,18.0,179,31
24,19.0,176,34
24,20.0,174,36
24,21.0,172,38
24,22.0,169,41
24,23.0,165,45
24,24.0,160,50
24,25.0,157,53
24,26.0,156,54
24,27.0,156,54
24,28.0,153,57
24,29.0,149,61
24,30.0,147,63
24,31.0,143,67
24,32.0,141,69
24,33.0,138,72
24,34.0,137,73
24,35.0,135,75
24,36.0,130,80
24,37.0,128,82
24,38.0,127,83
24,39.0,122,88
24,40.0,120,90
24,41.0,117,93
24,42.0,112,98
24,43.0,108,102
24,44.0,105,105
24,45.0,104,106
24,46.0,100,110
24,47.0,96,114
24,48.0,93,117
24,49.0,90,120
24,50.0,84,126
24,51.0,77,133
24,52.0,75,135
24,53.0,74,136
24,54.0,71,139
24,55.0,68,142
24,56.0,67,143
24,57.0,66,144
24,58.0,62,148
24,59.0,62,148
24,60.0,60,150
24,61.0,56,154
24,62.0,54,156
24,63.0,50,160
24,64.0,46,164
24,65.0,44,166
24,66.0,42,168
24,67.0,38,172
24,68.0,33,177
24,69.0,30,180
24,70.0,30,180
24,71.0,23,187
24,72.0,18,192
24,73.0,13,197
24,74.0,12,198
24,75.0,12,198
24,76.0,11,199
24,77.0,11,199
24,78.0,10,200
24,79.0,10,200
24,80.0,8,202
24,81.0,7,203
24,82.0,7,203
24,83.0,7,203
24,84.0,6,204
24,85.0,5,205
24,86.0,4,206
24,87.0,3,207
24,88.0,3,207
24,89.0,2,208
24,90.0,2,208
24,91.0,2,208
24,92.0,1,209
24,93.0,1,209
24,94.0,0,210
24,95.0,0,210
24,96.0,0,210
24,97.0,0,210
24,98.0,0,210
24,99.0,0,210
24,100.0,0,210
24,101.0,0,210
24,102.0,0,210
24,103.0,0,210
24,104.0,0,210
24,105.0,0,210
24,106.0,0,210
24,107.0,0,210
24,108.0,0,210
24,109.0,0,210
24,110.0,0,210
24,111.0,0,210
24,112.0,0,210
24,113.0,0,210
24,114.0,0,210
24,115.0,0,210
24,116.0,0,210
24,117.0,0,210
24,118.0,0,210
24,119.0,0,210
24,120.0,0,210
24,121.0,0,210
24,122.0,0,210
24,123.0,0,210
24,124.0,0,210
24,125.0,0,210
24,126.0,0,210
24,127.0,0,210
24,128.0,0,210
24,129.0,0,210
24,130.0,0,210
24,131.0,0,210
24,132.0,0,210
24,133.0,0,210
24,134.0,0,210
24,135.0,0,210
24,136.0,0,210
24,137.0,0,210
24,138.0,0,210
24,139.0,0,210
24,140.0,0,210
24,141.0,0,210
24,142.0,0,210
24,143.0,0,210
24,144.0,0,210
24,145.0,0,210
24,146.0,0,210
24,147.0,0,210
24,148.0,0,210
24,149.0,0,210
24,150.0,0,210
