"run","tick","AgentType","X","Y"
24,1.0,"HUMAN",47,18
24,1.0,"HUMAN",40,40
24,1.0,"HUMAN",11,32
24,1.0,"HUMAN",9,44
24,1.0,"HUMAN",27,10
24,1.0,"HUMAN",49,48
24,1.0,"HUMAN",0,36
24,1.0,"HUMAN",6,44
24,1.0,"HUMAN",39,41
24,1.0,"HUMAN",16,3
24,1.0,"HUMAN",37,44
24,1.0,"HUMAN",16,23
24,1.0,"HUMAN",8,2
24,1.0,"HUMAN",19,42
24,1.0,"HUMAN",1,35
24,1.0,"HUMAN",27,4
24,1.0,"HUMAN",45,10
24,1.0,"HUMAN",45,2
24,1.0,"HUMAN",4,36
24,1.0,"HUMAN",20,3
24,1.0,"HUMAN",18,48
24,1.0,"HUMAN",33,34
24,1.0,"HUMAN",16,48
24,1.0,"HUMAN",10,20
24,1.0,"HUMAN",30,24
24,1.0,"ZOMBIE",28,14
24,1.0,"HUMAN",39,38
24,1.0,"HUMAN",33,17
24,1.0,"HUMAN",3,1
24,1.0,"HUMAN",38,49
24,1.0,"HUMAN",24,32
24,1.0,"ZOMBIE",48,5
24,1.0,"HUMAN",5,30
24,1.0,"HUMAN",42,14
24,1.0,"HUMAN",9,36
24,1.0,"HUMAN",19,46
24,1.0,"HUMAN",29,31
24,1.0,"HUMAN",24,41
24,1.0,"HUMAN",30,40
24,1.0,"HUMAN",41,36
24,1.0,"HUMAN",44,16
24,1.0,"HUMAN",38,39
24,1.0,"HUMAN",3,8
24,1.0,"HUMAN",25,27
24,1.0,"HUMAN",36,28
24,1.0,"HUMAN",38,13
24,1.0,"HUMAN",44,42
24,1.0,"HUMAN",17,32
24,1.0,"HUMAN",35,21
24,1.0,"HUMAN",37,9
24,1.0,"HUMAN",29,28
24,1.0,"HUMAN",48,33
24,1.0,"HUMAN",36,21
24,1.0,"HUMAN",25,17
24,1.0,"HUMAN",10,42
24,1.0,"HUMAN",41,4
24,1.0,"HUMAN",39,14
24,1.0,"HUMAN",21,23
24,1.0,"HUMAN",28,6
24,1.0,"HUMAN",29,24
24,1.0,"ZOMBIE",48,5
24,1.0,"HUMAN",24,16
24,1.0,"HUMAN",10,24
24,1.0,"HUMAN",33,25
24,1.0,"HUMAN",44,25
24,1.0,"HUMAN",20,18
24,1.0,"HUMAN",33,10
